Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.138472, 0.014835, 0.0122353
3.1, 3.1 Superdense coding of 0, 0.0668927, 0.0010963, 0.0065234
3.2, 3.2 Superdense coding of 1, 0.0673, 0.0011659, 0.006556
3.3, 3.3 Superdense coding of 2, 0.0654109, 0.0012476, 0.0062928
3.4, 3.4 Superdense coding of 3, 0.0689706, 0.0021213, 0.0066286
3.5, 3.5 Deutsch Algorithm Constant True, 0.0672445, 0.0012119, 0.0065414
3.6, 3.6 Deutsch Algorithm Constant False, 0.074943, 0.0011699, 0.0073052
3.7, 3.7 Deutsch Algorithm Identity, 0.0655479, 0.0013647, 0.0063526
3.8, 3.8 Deutsch Algorithm Inversion, 0.0654505, 0.0016353, 0.0063239
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0743607, 0.0020966, 0.0071709
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0730076, 0.0017203, 0.007047
3.11, 3.11 Simons Algorithm for 11, 0.0687498, 0.0014962, 0.0066651
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0713214, 0.0017452, 0.0069048
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0745564, 0.0015957, 0.0072497
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0823369, 0.0018342, 0.0079987
3.15, 3.15 Gover's search with 9 items, 0.0949305, 0.0025213, 0.0091972
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0767883, 0.0017248, 0.0074523
3.17, 3.17 011_3_qubit_grover_50_, 0.1010681, 0.0027954, 0.0097863
3.18, 3.18 adder, 0.0597045, 0.002452, 0.0056806
3.19, 3.19 bernstein-vazirani, 0.0773043, 0.0014079, 0.0075484
3.20, 3.20 bigadder, 0.0662074, 0.0039708, 0.0061464
3.21, 3.21 Deutsch_Algorithm, 0.0659835, 0.0012659, 0.0064257
3.22, 3.22 inverseqft1, 0.0700687, 0.0021232, 0.0067548
3.23, 3.23 inverseqft2, 0.0718277, 0.0014179, 0.0069926
3.24, 3.24 ipea_3_pi_8, 0.0873708, 0.0023034, 0.0084583
3.25, 3.25 iswap, 0.0740613, 0.0012806, 0.0072348
3.26, 3.26 pea_3_pi_8, 0.0925884, 0.0029881, 0.0088927
3.27, 3.27 qec, 0.0701716, 0.001411, 0.0068311
3.28, 3.28 qe_qft_3, 0.0729252, 0.0025458, 0.0069774
3.29, 3.29 qe_qft_4, 0.0872129, 0.0019045, 0.008446
3.30, 3.30 qe_qft_5, 0.1464251, 0.0024418, 0.0143378
3.31, 3.31 qft, 0.075361, 0.0017333, 0.0073104
3.32, 3.32 qpt, 0.0660918, 0.001199, 0.0064374
3.33, 3.33 rb, 0.068613, 0.0015835, 0.0066651
3.34, 3.34 teleport, 0.0726169, 0.0012809, 0.0070424
3.35, 3.35 teleportv2, 0.0650493, 0.0012907, 0.0063376
3.36, 3.36 W-state, 0.0724305, 0.0015265, 0.0070435
3.37, 3.37 W3test, 0.0670915, 0.0012509, 0.0065264
3.38, 3.38 Shors Quantum Kernel, 22.2612695, 0.3006564, 2.1959478
