Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1363042, 0.0147346, 0.0120458
2.1, 2.1 Superdense coding of 0, 0.0676234, 0.0011442, 0.0065979
2.2, 2.2 Superdense coding of 1, 0.0644853, 0.0010552, 0.0062923
2.3, 2.3 Superdense coding of 2, 0.0688932, 0.0010611, 0.0067214
2.4, 2.4 Superdense coding of 3, 0.0679042, 0.0011993, 0.0066206
2.5, 2.5 Deutsch Algorithm Constant True, 0.0670554, 0.0009323, 0.0065736
2.6, 2.6 Deutsch Algorithm Constant False, 0.0747995, 0.001293, 0.0072711
2.7, 2.7 Deutsch Algorithm Identity, 0.0658614, 0.001113, 0.0064147
2.8, 2.8 Deutsch Algorithm Inversion, 0.0680552, 0.0016879, 0.0065776
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0713618, 0.0020882, 0.0068819
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.06761, 0.0015675, 0.0065557
2.11, 2.11 Simons Algorithm for 11, 0.0684386, 0.0011088, 0.0066808
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0720638, 0.0012186, 0.0070357
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0785674, 0.0014758, 0.0076456
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0949415, 0.0160103, 0.0078284
2.15, 2.15 Gover's search with 9 items, 0.0902212, 0.0023813, 0.0087156
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0736022, 0.0014946, 0.0071618
2.17, 2.17 011_3_qubit_grover_50_, 0.0912416, 0.0024858, 0.0088255
2.18, 2.18 adder, 0.0592266, 0.0026612, 0.005594
2.19, 2.19 bernstein-vazirani, 0.0719205, 0.0012824, 0.0070227
2.20, 2.20 bigadder, 0.0679631, 0.0037283, 0.0063382
2.21, 2.21 Deutsch_Algorithm, 0.0642717, 0.0010815, 0.0062664
2.22, 2.22 inverseqft1, 0.0651265, 0.0014878, 0.0063052
2.23, 2.23 inverseqft2, 0.0683636, 0.0015325, 0.0066325
2.24, 2.24 ipea_3_pi_8, 0.0826716, 0.0020887, 0.0080084
2.25, 2.25 iswap, 0.0688322, 0.00096, 0.0067297
2.26, 2.26 pea_3_pi_8, 0.0868489, 0.0023325, 0.0084037
2.27, 2.27 qec, 0.0687555, 0.001153, 0.0067037
2.28, 2.28 qe_qft_3, 0.0686842, 0.0011056, 0.006704
2.29, 2.29 qe_qft_4, 0.0833972, 0.0018607, 0.0081064
2.30, 2.30 qe_qft_5, 0.0882101, 0.0026906, 0.0084976
2.31, 2.31 qft, 0.0718265, 0.0013424, 0.007007
2.32, 2.32 qpt, 0.065511, 0.0009194, 0.006417
2.33, 2.33 rb, 0.0663765, 0.0012084, 0.0064766
2.34, 2.34 teleport, 0.0632075, 0.0010519, 0.0061722
2.35, 2.35 teleportv2, 0.0669609, 0.0010276, 0.006551
2.36, 2.36 W-state, 0.0680899, 0.0013078, 0.0066128
2.37, 2.37 W3test, 0.069911, 0.0011488, 0.0068289
2.38, 2.38 Shors Quantum Kernel, 22.7093824, 0.3061314, 2.2402347
