Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1408066, 0.0145455, 0.0124856
2.1, 2.1 Superdense coding of 0, 0.0651621, 0.0013219, 0.0063277
2.2, 2.2 Superdense coding of 1, 0.0665359, 0.0009374, 0.0064928
2.3, 2.3 Superdense coding of 2, 0.0664653, 0.0014987, 0.0064348
2.4, 2.4 Superdense coding of 3, 0.0654549, 0.0012185, 0.0063604
2.5, 2.5 Deutsch Algorithm Constant True, 0.0699252, 0.0009577, 0.0068272
2.6, 2.6 Deutsch Algorithm Constant False, 0.0757514, 0.0009148, 0.0074295
2.7, 2.7 Deutsch Algorithm Identity, 0.0677379, 0.0009161, 0.0066268
2.8, 2.8 Deutsch Algorithm Inversion, 0.0651998, 0.001346, 0.0063406
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0733337, 0.0019833, 0.0070795
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0654289, 0.0015343, 0.006329
2.11, 2.11 Simons Algorithm for 11, 0.0871294, 0.0011363, 0.0085243
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0689496, 0.001413, 0.0066991
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0702428, 0.0012967, 0.0068431
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0811906, 0.001946, 0.0078723
2.15, 2.15 Gover's search with 9 items, 0.0964487, 0.0023726, 0.0093552
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0744607, 0.0016285, 0.0072168
2.17, 2.17 011_3_qubit_grover_50_, 0.0925609, 0.0026156, 0.008937
2.18, 2.18 adder, 0.0599706, 0.0026319, 0.0056832
2.19, 2.19 bernstein-vazirani, 0.0707229, 0.0012418, 0.0068855
2.20, 2.20 bigadder, 0.0696928, 0.0042384, 0.0064926
2.21, 2.21 Deutsch_Algorithm, 0.065475, 0.0010027, 0.0063963
2.22, 2.22 inverseqft1, 0.0663571, 0.0014836, 0.0064297
2.23, 2.23 inverseqft2, 0.0714127, 0.0021385, 0.0068641
2.24, 2.24 ipea_3_pi_8, 0.0818447, 0.0022015, 0.0079061
2.25, 2.25 iswap, 0.0712587, 0.0010771, 0.0069653
2.26, 2.26 pea_3_pi_8, 0.092153, 0.0023263, 0.0089326
2.27, 2.27 qec, 0.0708376, 0.0012355, 0.0069141
2.28, 2.28 qe_qft_3, 0.0712157, 0.0011031, 0.0069603
2.29, 2.29 qe_qft_4, 0.0826902, 0.0017913, 0.0080452
2.30, 2.30 qe_qft_5, 0.0864997, 0.0022173, 0.0083802
2.31, 2.31 qft, 0.0725202, 0.0016186, 0.0070379
2.32, 2.32 qpt, 0.0660565, 0.0008383, 0.0064651
2.33, 2.33 rb, 0.0664555, 0.0013441, 0.0064575
2.34, 2.34 teleport, 0.0663972, 0.0009502, 0.0064945
2.35, 2.35 teleportv2, 0.0637866, 0.0010009, 0.0062383
2.36, 2.36 W-state, 0.0731805, 0.001279, 0.0071377
2.37, 2.37 W3test, 0.0657673, 0.0010717, 0.006425
2.38, 2.38 Shors Quantum Kernel, 25.31709, 0.3279606, 2.4988087
