Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1447032, 0.0141799, 0.0129452
1.1, 1.1 Superdense coding of 0, 0.068929, 0.0015989, 0.0066749
1.2, 1.2 Superdense coding of 1, 0.0671579, 0.0013043, 0.0065347
1.3, 1.3 Superdense coding of 2, 0.0685536, 0.0012367, 0.0066776
1.4, 1.4 Superdense coding of 3, 0.072933, 0.0014064, 0.0070913
1.5, 1.5 Deutsch Algorithm Constant True, 0.0691678, 0.0013727, 0.0067328
1.6, 1.6 Deutsch Algorithm Constant False, 0.0742852, 0.00116, 0.0072416
1.7, 1.7 Deutsch Algorithm Identity, 0.06349, 0.0014489, 0.006152
1.8, 1.8 Deutsch Algorithm Inversion, 0.0716923, 0.0015648, 0.0069632
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0738757, 0.0023561, 0.007086
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0692326, 0.0016833, 0.0067017
1.11, 1.11 Simons Algorithm for 11, 0.0782878, 0.0016311, 0.007608
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0806425, 0.0014149, 0.0078686
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0809956, 0.0015259, 0.0078891
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0849353, 0.0021733, 0.0082182
1.15, 1.15 Gover's search with 9 items, 0.0983369, 0.0030868, 0.0094711
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0761776, 0.0016393, 0.0074086
1.17, 1.17 011_3_qubit_grover_50_, 0.1026801, 0.0026608, 0.0099531
1.18, 1.18 adder, 0.0605531, 0.0026154, 0.0057577
1.19, 1.19 bernstein-vazirani, 0.0742316, 0.0016333, 0.0071909
1.20, 1.20 bigadder, 0.0728436, 0.0042011, 0.006823
1.21, 1.21 Deutsch_Algorithm, 0.0676111, 0.0011269, 0.0066057
1.22, 1.22 inverseqft1, 0.0681, 0.0015915, 0.006597
1.23, 1.23 inverseqft2, 0.0764574, 0.0019102, 0.007394
1.24, 1.24 ipea_3_pi_8, 0.0914493, 0.0024353, 0.0088531
1.25, 1.25 iswap, 0.0727916, 0.0013562, 0.00709
1.26, 1.26 pea_3_pi_8, 0.102691, 0.0025259, 0.009979
1.27, 1.27 qec, 0.0756365, 0.0015437, 0.0073587
1.28, 1.28 qe_qft_3, 0.0706041, 0.0016832, 0.0068573
1.29, 1.29 qe_qft_4, 0.0886362, 0.0021166, 0.0086138
1.30, 1.30 qe_qft_5, 0.0968473, 0.0022315, 0.0094022
1.31, 1.31 qft, 0.0797972, 0.0016967, 0.0077605
1.32, 1.32 qpt, 0.0661349, 0.0014056, 0.0064334
1.33, 1.33 rb, 0.066466, 0.0013621, 0.0064672
1.34, 1.34 teleport, 0.0675237, 0.0013415, 0.006569
1.35, 1.35 teleportv2, 0.0727006, 0.0016179, 0.0070602
1.36, 1.36 W-state, 0.0743061, 0.0015876, 0.0072149
1.37, 1.37 W3test, 0.0656849, 0.0013603, 0.0063813
1.38, 1.38 Shors Quantum Kernel, 23.5136013, 0.3475819, 2.3165011
