Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1460719, 0.0153573, 0.0129507
3.1, 3.1 Superdense coding of 0, 0.0675257, 0.0012611, 0.0065648
3.2, 3.2 Superdense coding of 1, 0.0715614, 0.0011479, 0.0069924
3.3, 3.3 Superdense coding of 2, 0.0739442, 0.001188, 0.0072244
3.4, 3.4 Superdense coding of 3, 0.0687842, 0.0012462, 0.0067018
3.5, 3.5 Deutsch Algorithm Constant True, 0.0692314, 0.001307, 0.0067004
3.6, 3.6 Deutsch Algorithm Constant False, 0.0720124, 0.0011167, 0.0070418
3.7, 3.7 Deutsch Algorithm Identity, 0.0647433, 0.001364, 0.0062817
3.8, 3.8 Deutsch Algorithm Inversion, 0.0701793, 0.0014189, 0.0068303
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0748413, 0.0023353, 0.0071954
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0684056, 0.0015598, 0.0066366
3.11, 3.11 Simons Algorithm for 11, 0.0742858, 0.0014604, 0.0072355
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0747378, 0.0014191, 0.0072763
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0737219, 0.0016954, 0.0071363
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0809531, 0.0019608, 0.0078457
3.15, 3.15 Gover's search with 9 items, 0.0932327, 0.0025856, 0.0090158
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0744844, 0.0016923, 0.0072056
3.17, 3.17 011_3_qubit_grover_50_, 0.1054419, 0.0028485, 0.0101924
3.18, 3.18 adder, 0.0587801, 0.0025086, 0.0055732
3.19, 3.19 bernstein-vazirani, 0.0748271, 0.0015109, 0.0072786
3.20, 3.20 bigadder, 0.0652132, 0.0042563, 0.0060381
3.21, 3.21 Deutsch_Algorithm, 0.0660099, 0.0014363, 0.0064102
3.22, 3.22 inverseqft1, 0.0697211, 0.0015234, 0.0067684
3.23, 3.23 inverseqft2, 0.0699476, 0.0013647, 0.0067943
3.24, 3.24 ipea_3_pi_8, 0.085284, 0.0026145, 0.008206
3.25, 3.25 iswap, 0.0700201, 0.0012477, 0.006823
3.26, 3.26 pea_3_pi_8, 0.0903715, 0.0024311, 0.0087486
3.27, 3.27 qec, 0.0704256, 0.0019557, 0.0067709
3.28, 3.28 qe_qft_3, 0.0814351, 0.0013608, 0.0079661
3.29, 3.29 qe_qft_4, 0.0861074, 0.0023477, 0.0083234
3.30, 3.30 qe_qft_5, 0.0931064, 0.0022805, 0.0090149
3.31, 3.31 qft, 0.0827405, 0.0018242, 0.0080171
3.32, 3.32 qpt, 0.0701648, 0.0011566, 0.0068371
3.33, 3.33 rb, 0.0645462, 0.0012647, 0.0062766
3.34, 3.34 teleport, 0.067428, 0.0013585, 0.0065538
3.35, 3.35 teleportv2, 0.068623, 0.0012109, 0.0066942
3.36, 3.36 W-state, 0.0742661, 0.0015697, 0.0072227
3.37, 3.37 W3test, 0.0659996, 0.0011571, 0.0064331
3.38, 3.38 Shors Quantum Kernel, 22.2152015, 0.3090723, 2.1905185
