"Operation Index","Operation Name","Latency","Priority"
0,"barrier (C795F9)","00:00:00.0010000","6"
1,"u3 (30445C8)","00:00:00.0010000","5"
2,"barrier (326740C)","00:00:00.0010000","4"
3,"measurement (5A146E)","00:00:00.0030000","3"
