Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1421267, 0.0142888, 0.0126451
1.1, 1.1 Superdense coding of 0, 0.067629, 0.0015056, 0.0065579
1.2, 1.2 Superdense coding of 1, 0.0697251, 0.0011881, 0.0067984
1.3, 1.3 Superdense coding of 2, 0.0681426, 0.0014009, 0.0066239
1.4, 1.4 Superdense coding of 3, 0.0747855, 0.0013627, 0.0072798
1.5, 1.5 Deutsch Algorithm Constant True, 0.0672829, 0.0013378, 0.0065385
1.6, 1.6 Deutsch Algorithm Constant False, 0.07731, 0.0013054, 0.0075596
1.7, 1.7 Deutsch Algorithm Identity, 0.0676948, 0.0012502, 0.0065974
1.8, 1.8 Deutsch Algorithm Inversion, 0.0653458, 0.0017685, 0.0062992
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0749827, 0.0018368, 0.0072647
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0714868, 0.0015294, 0.0069554
1.11, 1.11 Simons Algorithm for 11, 0.0747098, 0.0014166, 0.007286
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0699241, 0.0018928, 0.0067586
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0776632, 0.0013626, 0.007578
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0887275, 0.0034767, 0.0084785
1.15, 1.15 Gover's search with 9 items, 0.1003837, 0.0041856, 0.0095627
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0770926, 0.0017703, 0.0074986
1.17, 1.17 011_3_qubit_grover_50_, 0.1055544, 0.0026726, 0.0102442
1.18, 1.18 adder, 0.061892, 0.0042018, 0.0057321
1.19, 1.19 bernstein-vazirani, 0.0730295, 0.0023841, 0.0070174
1.20, 1.20 bigadder, 0.0864629, 0.0057478, 0.0080088
1.21, 1.21 Deutsch_Algorithm, 0.0649423, 0.0015518, 0.0062816
1.22, 1.22 inverseqft1, 0.0705256, 0.0016785, 0.0068374
1.23, 1.23 inverseqft2, 0.0732393, 0.0014763, 0.0071402
1.24, 1.24 ipea_3_pi_8, 0.0969968, 0.0033465, 0.0093098
1.25, 1.25 iswap, 0.0765436, 0.0014917, 0.0074592
1.26, 1.26 pea_3_pi_8, 0.1060253, 0.0026801, 0.0102942
1.27, 1.27 qec, 0.0729352, 0.0012636, 0.0071368
1.28, 1.28 qe_qft_3, 0.0685727, 0.001786, 0.0066089
1.29, 1.29 qe_qft_4, 0.0874561, 0.0021343, 0.0084802
1.30, 1.30 qe_qft_5, 0.0984355, 0.0035065, 0.0094373
1.31, 1.31 qft, 0.0809919, 0.0016839, 0.0078798
1.32, 1.32 qpt, 0.065824, 0.0011201, 0.0064255
1.33, 1.33 rb, 0.0701614, 0.0014292, 0.0068082
1.34, 1.34 teleport, 0.0699486, 0.0014896, 0.0068172
1.35, 1.35 teleportv2, 0.0666094, 0.0012872, 0.0064856
1.36, 1.36 W-state, 0.0745958, 0.001853, 0.0072405
1.37, 1.37 W3test, 0.0689718, 0.0014562, 0.006698
1.38, 1.38 Shors Quantum Kernel, 24.4484884, 0.3384449, 2.4109013
