Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1410974, 0.0130508, 0.0125399
3.1, 3.1 Superdense coding of 0, 0.0650377, 0.0013283, 0.0063141
3.2, 3.2 Superdense coding of 1, 0.0648084, 0.0013762, 0.006286
3.3, 3.3 Superdense coding of 2, 0.065816, 0.0011719, 0.0064093
3.4, 3.4 Superdense coding of 3, 0.0693303, 0.0021888, 0.006663
3.5, 3.5 Deutsch Algorithm Constant True, 0.0667084, 0.00139, 0.0064097
3.6, 3.6 Deutsch Algorithm Constant False, 0.0728664, 0.0011941, 0.0070746
3.7, 3.7 Deutsch Algorithm Identity, 0.0661578, 0.0012984, 0.0064328
3.8, 3.8 Deutsch Algorithm Inversion, 0.0692644, 0.0014778, 0.0067225
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0779323, 0.002119, 0.0075155
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0674577, 0.0015819, 0.006545
3.11, 3.11 Simons Algorithm for 11, 0.0691208, 0.001306, 0.0067305
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0718895, 0.0014084, 0.0070015
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0721144, 0.0015381, 0.0070053
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0813527, 0.0020585, 0.0078729
3.15, 3.15 Gover's search with 9 items, 0.0958673, 0.0027201, 0.0092615
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0751584, 0.001785, 0.0072746
3.17, 3.17 011_3_qubit_grover_50_, 0.1184379, 0.0027842, 0.011525
3.18, 3.18 adder, 0.0591933, 0.0035463, 0.0054952
3.19, 3.19 bernstein-vazirani, 0.0760028, 0.0014837, 0.0073996
3.20, 3.20 bigadder, 0.0665022, 0.0041876, 0.0061827
3.21, 3.21 Deutsch_Algorithm, 0.0695998, 0.0013428, 0.006777
3.22, 3.22 inverseqft1, 0.0674991, 0.0015369, 0.0065606
3.23, 3.23 inverseqft2, 0.0705997, 0.0014361, 0.0068716
3.24, 3.24 ipea_3_pi_8, 0.0871412, 0.0022938, 0.0084317
3.25, 3.25 iswap, 0.070874, 0.0013185, 0.0069076
3.26, 3.26 pea_3_pi_8, 0.0888851, 0.0024648, 0.0086026
3.27, 3.27 qec, 0.0711706, 0.0015813, 0.0069147
3.28, 3.28 qe_qft_3, 0.0709686, 0.0013585, 0.0069133
3.29, 3.29 qe_qft_4, 0.0857048, 0.0023042, 0.0082854
3.30, 3.30 qe_qft_5, 0.0884175, 0.0022113, 0.0085688
3.31, 3.31 qft, 0.075682, 0.0015501, 0.0073557
3.32, 3.32 qpt, 0.0656165, 0.0011852, 0.0063875
3.33, 3.33 rb, 0.0688641, 0.0013623, 0.0066984
3.34, 3.34 teleport, 0.0649132, 0.0011372, 0.0063547
3.35, 3.35 teleportv2, 0.0660598, 0.0013302, 0.0063326
3.36, 3.36 W-state, 0.0691807, 0.0013905, 0.006737
3.37, 3.37 W3test, 0.0693584, 0.0012468, 0.0067755
3.38, 3.38 Shors Quantum Kernel, 22.5892316, 0.298273, 2.2289764
