Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1404706, 0.0161812, 0.0122968
1.1, 1.1 Superdense coding of 0, 0.0687861, 0.0012385, 0.0067034
1.2, 1.2 Superdense coding of 1, 0.0685325, 0.001546, 0.0066556
1.3, 1.3 Superdense coding of 2, 0.0696303, 0.0012895, 0.0067621
1.4, 1.4 Superdense coding of 3, 0.0730733, 0.0013254, 0.007127
1.5, 1.5 Deutsch Algorithm Constant True, 0.0677689, 0.0014309, 0.0065878
1.6, 1.6 Deutsch Algorithm Constant False, 0.075585, 0.0014585, 0.0073601
1.7, 1.7 Deutsch Algorithm Identity, 0.0661964, 0.0012278, 0.0064542
1.8, 1.8 Deutsch Algorithm Inversion, 0.0664082, 0.0014981, 0.0064059
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0753514, 0.0027817, 0.0071974
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0689188, 0.001794, 0.0066751
1.11, 1.11 Simons Algorithm for 11, 0.0801061, 0.0016524, 0.0077952
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0708446, 0.0017375, 0.0068196
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0781237, 0.00157, 0.0075998
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0895588, 0.0067548, 0.008232
1.15, 1.15 Gover's search with 9 items, 0.1024572, 0.0029449, 0.0099034
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0785894, 0.0017608, 0.0076153
1.17, 1.17 011_3_qubit_grover_50_, 0.1098753, 0.0033801, 0.0105958
1.18, 1.18 adder, 0.0633623, 0.0025009, 0.0060364
1.19, 1.19 bernstein-vazirani, 0.0736199, 0.0016002, 0.0071664
1.20, 1.20 bigadder, 0.0728168, 0.0038704, 0.0068578
1.21, 1.21 Deutsch_Algorithm, 0.065891, 0.0011282, 0.0064331
1.22, 1.22 inverseqft1, 0.0705699, 0.0016492, 0.0068528
1.23, 1.23 inverseqft2, 0.0714482, 0.0021918, 0.0068766
1.24, 1.24 ipea_3_pi_8, 0.0967836, 0.002799, 0.0093375
1.25, 1.25 iswap, 0.073525, 0.0015431, 0.007151
1.26, 1.26 pea_3_pi_8, 0.1069375, 0.0026507, 0.0103875
1.27, 1.27 qec, 0.0724045, 0.001312, 0.0070714
1.28, 1.28 qe_qft_3, 0.0722608, 0.0017602, 0.0070034
1.29, 1.29 qe_qft_4, 0.0962679, 0.002013, 0.009376
1.30, 1.30 qe_qft_5, 0.1032308, 0.0024242, 0.0100277
1.31, 1.31 qft, 0.077168, 0.0013811, 0.0075338
1.32, 1.32 qpt, 0.0637243, 0.0010945, 0.0061923
1.33, 1.33 rb, 0.0678013, 0.0013674, 0.0065933
1.34, 1.34 teleport, 0.0678775, 0.0016191, 0.0065827
1.35, 1.35 teleportv2, 0.0716641, 0.0017443, 0.0069466
1.36, 1.36 W-state, 0.074396, 0.00152, 0.0072174
1.37, 1.37 W3test, 0.0675934, 0.0013082, 0.0065825
1.38, 1.38 Shors Quantum Kernel, 24.041711, 0.3266242, 2.3714059
