"Operation Index","Operation Name","Latency","Priority"
0,"h (6255DD)","00:00:00.0010000","10"
1,"cx (37504C8)","00:00:00.0020000","9"
2,"i (31D2B0C)","00:00:00.0010000","7"
3,"cx (68373)","00:00:00.0020000","6"
4,"h (3A9F0C)","00:00:00.0010000","4"
5,"measurement (20F9772)","00:00:00.0030000","3"
6,"measurement (28C5305)","00:00:00.0030000","3"
