Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1356965, 0.0141984, 0.0120009
2.1, 2.1 Superdense coding of 0, 0.0597386, 0.0009161, 0.0058337
2.2, 2.2 Superdense coding of 1, 0.0578619, 0.0008794, 0.0056522
2.3, 2.3 Superdense coding of 2, 0.059345, 0.0009581, 0.0057948
2.4, 2.4 Superdense coding of 3, 0.0625705, 0.0009369, 0.006098
2.5, 2.5 Deutsch Algorithm Constant True, 0.0638105, 0.0008784, 0.0062583
2.6, 2.6 Deutsch Algorithm Constant False, 0.0717745, 0.0009027, 0.0070405
2.7, 2.7 Deutsch Algorithm Identity, 0.0606595, 0.0009638, 0.0059208
2.8, 2.8 Deutsch Algorithm Inversion, 0.0642509, 0.0017779, 0.0061778
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0755371, 0.0021208, 0.007266
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0654581, 0.0015472, 0.0063005
2.11, 2.11 Simons Algorithm for 11, 0.0661629, 0.0010202, 0.0064594
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0649188, 0.0011787, 0.0063236
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.06675, 0.001272, 0.0064996
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0731076, 0.0014887, 0.0071237
2.15, 2.15 Gover's search with 9 items, 0.0899284, 0.0021591, 0.0087386
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0779756, 0.0015766, 0.0075744
2.17, 2.17 011_3_qubit_grover_50_, 0.0982784, 0.0030939, 0.0094606
2.18, 2.18 adder, 0.0867965, 0.0026363, 0.0083516
2.19, 2.19 bernstein-vazirani, 0.0726821, 0.0011688, 0.0070982
2.20, 2.20 bigadder, 0.0714284, 0.003891, 0.0067002
2.21, 2.21 Deutsch_Algorithm, 0.0619791, 0.0010546, 0.0060405
2.22, 2.22 inverseqft1, 0.0677096, 0.0013999, 0.0065912
2.23, 2.23 inverseqft2, 0.0678217, 0.0011365, 0.006632
2.24, 2.24 ipea_3_pi_8, 0.085397, 0.0022053, 0.0082456
2.25, 2.25 iswap, 0.069849, 0.0010496, 0.0068191
2.26, 2.26 pea_3_pi_8, 0.0931537, 0.0023849, 0.0090056
2.27, 2.27 qec, 0.0737834, 0.0011304, 0.0072198
2.28, 2.28 qe_qft_3, 0.0777245, 0.0012712, 0.0075633
2.29, 2.29 qe_qft_4, 0.0847664, 0.001887, 0.0082162
2.30, 2.30 qe_qft_5, 0.0941267, 0.0024908, 0.0091148
2.31, 2.31 qft, 0.075531, 0.0015054, 0.0073538
2.32, 2.32 qpt, 0.0614771, 0.0007724, 0.0060248
2.33, 2.33 rb, 0.0642632, 0.0010135, 0.0062597
2.34, 2.34 teleport, 0.068277, 0.0012391, 0.0066641
2.35, 2.35 teleportv2, 0.0579154, 0.0009961, 0.0056625
2.36, 2.36 W-state, 0.0716633, 0.0012464, 0.0070034
2.37, 2.37 W3test, 0.0672316, 0.001067, 0.0065459
2.38, 2.38 Shors Quantum Kernel, 22.4635632, 0.3382428, 2.2124176
