Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1402069, 0.0132316, 0.0125505
1.1, 1.1 Superdense coding of 0, 0.0694291, 0.0018105, 0.0067111
1.2, 1.2 Superdense coding of 1, 0.0667114, 0.0013239, 0.0064859
1.3, 1.3 Superdense coding of 2, 0.0661212, 0.0012464, 0.0064364
1.4, 1.4 Superdense coding of 3, 0.0734848, 0.0013779, 0.0071636
1.5, 1.5 Deutsch Algorithm Constant True, 0.0685122, 0.0014474, 0.0066338
1.6, 1.6 Deutsch Algorithm Constant False, 0.0747877, 0.0019981, 0.0072454
1.7, 1.7 Deutsch Algorithm Identity, 0.0653821, 0.0015488, 0.006301
1.8, 1.8 Deutsch Algorithm Inversion, 0.0689606, 0.0013218, 0.0067088
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0741848, 0.0018279, 0.0071875
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0676504, 0.0015864, 0.0065614
1.11, 1.11 Simons Algorithm for 11, 0.0769822, 0.0018951, 0.0074614
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0729876, 0.0017551, 0.0070874
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0796672, 0.001897, 0.007723
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.093146, 0.0021163, 0.0090518
1.15, 1.15 Gover's search with 9 items, 0.1039487, 0.0027336, 0.0100739
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0764782, 0.0022828, 0.0073865
1.17, 1.17 011_3_qubit_grover_50_, 0.1112045, 0.0036297, 0.0107058
1.18, 1.18 adder, 0.0622613, 0.0033471, 0.0058426
1.19, 1.19 bernstein-vazirani, 0.0725905, 0.0018361, 0.0070187
1.20, 1.20 bigadder, 0.0806231, 0.0044351, 0.0075614
1.21, 1.21 Deutsch_Algorithm, 0.0682382, 0.0013637, 0.0066434
1.22, 1.22 inverseqft1, 0.0689037, 0.0015077, 0.006705
1.23, 1.23 inverseqft2, 0.0718683, 0.0017138, 0.0069471
1.24, 1.24 ipea_3_pi_8, 0.0983698, 0.0024457, 0.0095522
1.25, 1.25 iswap, 0.0728027, 0.0013798, 0.0070938
1.26, 1.26 pea_3_pi_8, 0.0995051, 0.0025764, 0.0096441
1.27, 1.27 qec, 0.0726033, 0.0015272, 0.0070682
1.28, 1.28 qe_qft_3, 0.0692687, 0.0014058, 0.0067397
1.29, 1.29 qe_qft_4, 0.0918352, 0.0019244, 0.0089114
1.30, 1.30 qe_qft_5, 0.0950421, 0.0024455, 0.0092072
1.31, 1.31 qft, 0.0769851, 0.0019093, 0.0074468
1.32, 1.32 qpt, 0.0763731, 0.0020416, 0.0073618
1.33, 1.33 rb, 0.0707715, 0.0014426, 0.0068739
1.34, 1.34 teleport, 0.0709463, 0.001368, 0.0069075
1.35, 1.35 teleportv2, 0.0692294, 0.0013675, 0.0067281
1.36, 1.36 W-state, 0.0709037, 0.0013507, 0.0069216
1.37, 1.37 W3test, 0.0653236, 0.0013723, 0.0063508
1.38, 1.38 Shors Quantum Kernel, 24.4979761, 0.3420954, 2.4154957
