Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1464422, 0.0144351, 0.0130756
1.1, 1.1 Superdense coding of 0, 0.070279, 0.001457, 0.0068279
1.2, 1.2 Superdense coding of 1, 0.0680713, 0.0013192, 0.006638
1.3, 1.3 Superdense coding of 2, 0.0680788, 0.0015206, 0.0066052
1.4, 1.4 Superdense coding of 3, 0.0759629, 0.0023233, 0.0073154
1.5, 1.5 Deutsch Algorithm Constant True, 0.0651113, 0.0012509, 0.0063455
1.6, 1.6 Deutsch Algorithm Constant False, 0.0755106, 0.0013155, 0.0073611
1.7, 1.7 Deutsch Algorithm Identity, 0.0674364, 0.0012002, 0.0065876
1.8, 1.8 Deutsch Algorithm Inversion, 0.0647124, 0.0012113, 0.0062977
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0796931, 0.0026831, 0.0076342
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0705006, 0.0020864, 0.0067857
1.11, 1.11 Simons Algorithm for 11, 0.0810415, 0.001474, 0.0079045
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0693558, 0.0014497, 0.0067279
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0811903, 0.0015857, 0.0079256
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0875775, 0.0021247, 0.0085049
1.15, 1.15 Gover's search with 9 items, 0.105468, 0.0032939, 0.010166
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.081987, 0.0019371, 0.0079584
1.17, 1.17 011_3_qubit_grover_50_, 0.110943, 0.0034157, 0.0107079
1.18, 1.18 adder, 0.0615925, 0.0035404, 0.0057359
1.19, 1.19 bernstein-vazirani, 0.0755366, 0.0017843, 0.0073283
1.20, 1.20 bigadder, 0.074373, 0.0043023, 0.0069354
1.21, 1.21 Deutsch_Algorithm, 0.0662951, 0.0012599, 0.0064477
1.22, 1.22 inverseqft1, 0.0707722, 0.0019887, 0.0068119
1.23, 1.23 inverseqft2, 0.0734427, 0.0018505, 0.0070821
1.24, 1.24 ipea_3_pi_8, 0.0972506, 0.0038025, 0.0092992
1.25, 1.25 iswap, 0.0714805, 0.0013053, 0.0069796
1.26, 1.26 pea_3_pi_8, 0.0966293, 0.0034136, 0.0092608
1.27, 1.27 qec, 0.0722971, 0.0017207, 0.0070092
1.28, 1.28 qe_qft_3, 0.070155, 0.0014107, 0.0068226
1.29, 1.29 qe_qft_4, 0.0892467, 0.0020149, 0.0086767
1.30, 1.30 qe_qft_5, 0.0971181, 0.0023576, 0.0094399
1.31, 1.31 qft, 0.0792057, 0.0020657, 0.0076564
1.32, 1.32 qpt, 0.0645995, 0.0013302, 0.0062794
1.33, 1.33 rb, 0.0703225, 0.0014649, 0.0068469
1.34, 1.34 teleport, 0.070092, 0.0014894, 0.0068206
1.35, 1.35 teleportv2, 0.0664136, 0.0015059, 0.0064447
1.36, 1.36 W-state, 0.0737704, 0.001567, 0.0071709
1.37, 1.37 W3test, 0.0679098, 0.0014142, 0.0065992
1.38, 1.38 Shors Quantum Kernel, 24.2772321, 0.3293994, 2.3946833
