Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1440621, 0.0161046, 0.0126503
1.1, 1.1 Superdense coding of 0, 0.068739, 0.0014671, 0.0066742
1.2, 1.2 Superdense coding of 1, 0.066629, 0.0013949, 0.0064718
1.3, 1.3 Superdense coding of 2, 0.068306, 0.0019322, 0.0065821
1.4, 1.4 Superdense coding of 3, 0.0743233, 0.0014121, 0.0072347
1.5, 1.5 Deutsch Algorithm Constant True, 0.067501, 0.001301, 0.00658
1.6, 1.6 Deutsch Algorithm Constant False, 0.0755551, 0.0012422, 0.0073867
1.7, 1.7 Deutsch Algorithm Identity, 0.0665169, 0.0012441, 0.0064865
1.8, 1.8 Deutsch Algorithm Inversion, 0.0769529, 0.0017285, 0.0074613
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0737966, 0.0022017, 0.0070869
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0688455, 0.0015273, 0.0066785
1.11, 1.11 Simons Algorithm for 11, 0.0772927, 0.0015119, 0.0075327
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0695516, 0.0014036, 0.0067802
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0779411, 0.0015417, 0.0075944
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0842101, 0.0020088, 0.008169
1.15, 1.15 Gover's search with 9 items, 0.1008685, 0.0032119, 0.009694
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0773949, 0.0018139, 0.0074645
1.17, 1.17 011_3_qubit_grover_50_, 0.1053407, 0.0026876, 0.0102379
1.18, 1.18 adder, 0.0597652, 0.002629, 0.0056712
1.19, 1.19 bernstein-vazirani, 0.074588, 0.0020602, 0.0071897
1.20, 1.20 bigadder, 0.0757692, 0.0039204, 0.0071332
1.21, 1.21 Deutsch_Algorithm, 0.0663615, 0.0013309, 0.0064636
1.22, 1.22 inverseqft1, 0.0702914, 0.0015954, 0.0068382
1.23, 1.23 inverseqft2, 0.0755404, 0.0014341, 0.007355
1.24, 1.24 ipea_3_pi_8, 0.0902127, 0.0021334, 0.008763
1.25, 1.25 iswap, 0.0730746, 0.0015107, 0.0071019
1.26, 1.26 pea_3_pi_8, 0.099324, 0.0029268, 0.0095857
1.27, 1.27 qec, 0.0747884, 0.0014908, 0.0072764
1.28, 1.28 qe_qft_3, 0.0681798, 0.0014561, 0.0066343
1.29, 1.29 qe_qft_4, 0.0904798, 0.0021913, 0.0087824
1.30, 1.30 qe_qft_5, 0.0975356, 0.0026231, 0.0094573
1.31, 1.31 qft, 0.0779616, 0.0022395, 0.0075375
1.32, 1.32 qpt, 0.0746411, 0.0012109, 0.0072711
1.33, 1.33 rb, 0.0671373, 0.001531, 0.0065263
1.34, 1.34 teleport, 0.0682909, 0.0014755, 0.0066295
1.35, 1.35 teleportv2, 0.0717623, 0.0013281, 0.0070054
1.36, 1.36 W-state, 0.0741991, 0.0013945, 0.0072452
1.37, 1.37 W3test, 0.0706221, 0.0013193, 0.0068779
1.38, 1.38 Shors Quantum Kernel, 24.5260205, 0.328947, 2.4196107
