"Operation Index","Operation Name","Latency","Priority"
0,"barrier (17E5BD1)","00:00:00.0010000","6"
1,"u3 (1713A59)","00:00:00.0010000","5"
2,"barrier (FB0D27)","00:00:00.0010000","4"
3,"measurement (D37663)","00:00:00.0030000","3"
