Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1345379, 0.0139707, 0.0119146
2.1, 2.1 Superdense coding of 0, 0.0637253, 0.0013193, 0.0061546
2.2, 2.2 Superdense coding of 1, 0.0626165, 0.0010124, 0.0060922
2.3, 2.3 Superdense coding of 2, 0.0650925, 0.0020995, 0.0062434
2.4, 2.4 Superdense coding of 3, 0.0645664, 0.0010623, 0.0062994
2.5, 2.5 Deutsch Algorithm Constant True, 0.0651404, 0.0009024, 0.0063764
2.6, 2.6 Deutsch Algorithm Constant False, 0.0728609, 0.0014188, 0.0070852
2.7, 2.7 Deutsch Algorithm Identity, 0.0649798, 0.00124, 0.006318
2.8, 2.8 Deutsch Algorithm Inversion, 0.0639506, 0.001207, 0.0062226
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0688689, 0.0020011, 0.0066226
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0639882, 0.001304, 0.006219
2.11, 2.11 Simons Algorithm for 11, 0.0705744, 0.0011525, 0.006893
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0747359, 0.00147, 0.0072674
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0768626, 0.0015393, 0.0074742
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0917469, 0.0020827, 0.0089005
2.15, 2.15 Gover's search with 9 items, 0.1038416, 0.0026382, 0.0100797
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0884394, 0.0015951, 0.0086239
2.17, 2.17 011_3_qubit_grover_50_, 0.5336451, 0.0027236, 0.0305766
2.18, 2.18 adder, 0.0658179, 0.0023762, 0.0062659
2.19, 2.19 bernstein-vazirani, 0.0743413, 0.0012578, 0.0072557
2.20, 2.20 bigadder, 0.0624321, 0.0040981, 0.0057858
2.21, 2.21 Deutsch_Algorithm, 0.0640582, 0.0010118, 0.0062349
2.22, 2.22 inverseqft1, 0.0684536, 0.001338, 0.0066127
2.23, 2.23 inverseqft2, 0.0649737, 0.0011255, 0.0063367
2.24, 2.24 ipea_3_pi_8, 0.0782153, 0.0024048, 0.0075306
2.25, 2.25 iswap, 0.0651777, 0.0011628, 0.0063399
2.26, 2.26 pea_3_pi_8, 0.0875708, 0.002514, 0.0084656
2.27, 2.27 qec, 0.0653528, 0.0011879, 0.0063679
2.28, 2.28 qe_qft_3, 0.0654932, 0.0012397, 0.0063765
2.29, 2.29 qe_qft_4, 0.0824167, 0.0020563, 0.008001
2.30, 2.30 qe_qft_5, 0.0895343, 0.0026991, 0.0086198
2.31, 2.31 qft, 0.0715995, 0.0017075, 0.0069572
2.32, 2.32 qpt, 0.063314, 0.0008821, 0.0061904
2.33, 2.33 rb, 0.0652528, 0.001529, 0.0063187
2.34, 2.34 teleport, 0.0663481, 0.0012413, 0.006463
2.35, 2.35 teleportv2, 0.0629992, 0.0011651, 0.0061015
2.36, 2.36 W-state, 0.0690908, 0.00133, 0.006723
2.37, 2.37 W3test, 0.0625459, 0.0012623, 0.006089
2.38, 2.38 Shors Quantum Kernel, 21.5964631, 0.3280033, 2.1267518
