Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1521382, 0.0150865, 0.0135644
1.1, 1.1 Superdense coding of 0, 0.0697266, 0.001149, 0.0068125
1.2, 1.2 Superdense coding of 1, 0.0712127, 0.0018079, 0.0068857
1.3, 1.3 Superdense coding of 2, 0.0693958, 0.001107, 0.0067659
1.4, 1.4 Superdense coding of 3, 0.0741211, 0.0011843, 0.0072394
1.5, 1.5 Deutsch Algorithm Constant True, 0.0678662, 0.001371, 0.0065664
1.6, 1.6 Deutsch Algorithm Constant False, 0.0791137, 0.0012505, 0.007739
1.7, 1.7 Deutsch Algorithm Identity, 0.0732124, 0.0013048, 0.0071433
1.8, 1.8 Deutsch Algorithm Inversion, 0.0672777, 0.0011857, 0.0065632
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0753995, 0.0018461, 0.0072935
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0764751, 0.0017227, 0.0074159
1.11, 1.11 Simons Algorithm for 11, 0.0873793, 0.0017886, 0.0085126
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0744404, 0.0017352, 0.0072154
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0814709, 0.002027, 0.0079032
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0928987, 0.002727, 0.0089506
1.15, 1.15 Gover's search with 9 items, 0.1115623, 0.0030029, 0.0107724
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0830787, 0.0017504, 0.0080824
1.17, 1.17 011_3_qubit_grover_50_, 0.1129834, 0.0030336, 0.0109384
1.18, 1.18 adder, 0.0830888, 0.0065497, 0.0074986
1.19, 1.19 bernstein-vazirani, 0.071855, 0.0017652, 0.006961
1.20, 1.20 bigadder, 0.0810244, 0.00367, 0.0077031
1.21, 1.21 Deutsch_Algorithm, 0.0663362, 0.0010519, 0.0064764
1.22, 1.22 inverseqft1, 0.0795929, 0.001589, 0.0077522
1.23, 1.23 inverseqft2, 0.1032414, 0.0308047, 0.0071921
1.24, 1.24 ipea_3_pi_8, 0.1026968, 0.0021801, 0.0099897
1.25, 1.25 iswap, 0.0739824, 0.001188, 0.0072377
1.26, 1.26 pea_3_pi_8, 0.1011918, 0.0025343, 0.0098323
1.27, 1.27 qec, 0.0728309, 0.001379, 0.0070926
1.28, 1.28 qe_qft_3, 0.0714063, 0.0014176, 0.0069537
1.29, 1.29 qe_qft_4, 0.0915221, 0.0025663, 0.0088433
1.30, 1.30 qe_qft_5, 0.0991123, 0.0023243, 0.0096253
1.31, 1.31 qft, 0.0795441, 0.0017582, 0.0077126
1.32, 1.32 qpt, 0.0689485, 0.0011059, 0.006745
1.33, 1.33 rb, 0.0704012, 0.0013533, 0.0068575
1.34, 1.34 teleport, 0.0684965, 0.0011292, 0.0067025
1.35, 1.35 teleportv2, 0.0761873, 0.0012349, 0.007455
1.36, 1.36 W-state, 0.0839128, 0.0012816, 0.0082198
1.37, 1.37 W3test, 0.0747479, 0.0016576, 0.0072621
1.38, 1.38 Shors Quantum Kernel, 25.4606453, 0.788143, 2.4671613
