Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1360184, 0.0144645, 0.0120089
3.1, 3.1 Superdense coding of 0, 0.0718984, 0.0011972, 0.0069946
3.2, 3.2 Superdense coding of 1, 0.0746671, 0.0012342, 0.0072836
3.3, 3.3 Superdense coding of 2, 0.0649007, 0.001251, 0.0063232
3.4, 3.4 Superdense coding of 3, 0.0729011, 0.0012765, 0.007074
3.5, 3.5 Deutsch Algorithm Constant True, 0.0767109, 0.001705, 0.0074286
3.6, 3.6 Deutsch Algorithm Constant False, 0.0757475, 0.0014789, 0.00734
3.7, 3.7 Deutsch Algorithm Identity, 0.0646571, 0.0011518, 0.0062876
3.8, 3.8 Deutsch Algorithm Inversion, 0.0655178, 0.0011242, 0.0063989
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0738088, 0.0017892, 0.0071389
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0680625, 0.0015088, 0.0066115
3.11, 3.11 Simons Algorithm for 11, 0.0686476, 0.0013141, 0.0066907
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0716369, 0.0013413, 0.0069807
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0802621, 0.0017232, 0.0078002
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0891722, 0.0034713, 0.0085084
3.15, 3.15 Gover's search with 9 items, 0.0947603, 0.0023925, 0.0091873
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0768566, 0.0016224, 0.0074793
3.17, 3.17 011_3_qubit_grover_50_, 0.0960806, 0.0026313, 0.0092922
3.18, 3.18 adder, 0.0569213, 0.0024365, 0.0053869
3.19, 3.19 bernstein-vazirani, 0.0731415, 0.0014087, 0.007114
3.20, 3.20 bigadder, 0.0630638, 0.004206, 0.0058451
3.21, 3.21 Deutsch_Algorithm, 0.0659842, 0.0012155, 0.0064331
3.22, 3.22 inverseqft1, 0.074117, 0.0015889, 0.0071942
3.23, 3.23 inverseqft2, 0.0693724, 0.0013628, 0.0067506
3.24, 3.24 ipea_3_pi_8, 0.0832278, 0.002289, 0.0080514
3.25, 3.25 iswap, 0.0695446, 0.0013282, 0.0067599
3.26, 3.26 pea_3_pi_8, 0.0929872, 0.0026584, 0.0089706
3.27, 3.27 qec, 0.0696976, 0.0014097, 0.0067758
3.28, 3.28 qe_qft_3, 0.0725682, 0.0016692, 0.0069439
3.29, 3.29 qe_qft_4, 0.0860817, 0.0020506, 0.0083545
3.30, 3.30 qe_qft_5, 0.0907507, 0.0027766, 0.0087538
3.31, 3.31 qft, 0.0761772, 0.0016586, 0.0074049
3.32, 3.32 qpt, 0.0655077, 0.0010579, 0.0063978
3.33, 3.33 rb, 0.071227, 0.0012549, 0.0069254
3.34, 3.34 teleport, 0.075015, 0.0012003, 0.0073304
3.35, 3.35 teleportv2, 0.0684658, 0.0012608, 0.0066794
3.36, 3.36 W-state, 0.0691479, 0.0015024, 0.0067174
3.37, 3.37 W3test, 0.0688778, 0.0013721, 0.0067095
3.38, 3.38 Shors Quantum Kernel, 22.8900903, 0.3282325, 2.2560657
