Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.145118, 0.0142656, 0.0129229
1.1, 1.1 Superdense coding of 0, 0.070749, 0.0012882, 0.0068928
1.2, 1.2 Superdense coding of 1, 0.0673873, 0.0015372, 0.006509
1.3, 1.3 Superdense coding of 2, 0.066756, 0.0012541, 0.0065032
1.4, 1.4 Superdense coding of 3, 0.0765713, 0.0013313, 0.0074864
1.5, 1.5 Deutsch Algorithm Constant True, 0.0704631, 0.001335, 0.006824
1.6, 1.6 Deutsch Algorithm Constant False, 0.074573, 0.0011356, 0.0073014
1.7, 1.7 Deutsch Algorithm Identity, 0.0705759, 0.0018559, 0.0068184
1.8, 1.8 Deutsch Algorithm Inversion, 0.0677793, 0.0011935, 0.0066048
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0735107, 0.001957, 0.0071056
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0704387, 0.0016768, 0.0068322
1.11, 1.11 Simons Algorithm for 11, 0.0752836, 0.0014374, 0.0073426
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0715806, 0.0016912, 0.006937
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0804043, 0.0017992, 0.0077958
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0885555, 0.0029, 0.0084918
1.15, 1.15 Gover's search with 9 items, 0.1028827, 0.0028369, 0.0099596
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0793731, 0.0020923, 0.0076778
1.17, 1.17 011_3_qubit_grover_50_, 0.1068926, 0.0035135, 0.0103082
1.18, 1.18 adder, 0.062966, 0.0026351, 0.0059813
1.19, 1.19 bernstein-vazirani, 0.0781577, 0.0015659, 0.0076117
1.20, 1.20 bigadder, 0.0713031, 0.0046922, 0.0065908
1.21, 1.21 Deutsch_Algorithm, 0.0668431, 0.0012374, 0.0065099
1.22, 1.22 inverseqft1, 0.0724919, 0.001811, 0.0069771
1.23, 1.23 inverseqft2, 0.076433, 0.0019848, 0.0073748
1.24, 1.24 ipea_3_pi_8, 0.0968739, 0.0030966, 0.0093266
1.25, 1.25 iswap, 0.0762262, 0.0014494, 0.0074357
1.26, 1.26 pea_3_pi_8, 0.1000057, 0.0034225, 0.009618
1.27, 1.27 qec, 0.0743087, 0.0015794, 0.0072131
1.28, 1.28 qe_qft_3, 0.0707168, 0.0014023, 0.0068895
1.29, 1.29 qe_qft_4, 0.0875173, 0.0022193, 0.0084673
1.30, 1.30 qe_qft_5, 0.0972702, 0.0023374, 0.0094382
1.31, 1.31 qft, 0.0797945, 0.001696, 0.007761
1.32, 1.32 qpt, 0.0670237, 0.001198, 0.0065319
1.33, 1.33 rb, 0.0684768, 0.0014224, 0.0066712
1.34, 1.34 teleport, 0.0702185, 0.0013017, 0.0068516
1.35, 1.35 teleportv2, 0.0639735, 0.0015099, 0.0061976
1.36, 1.36 W-state, 0.0739929, 0.0015552, 0.0071959
1.37, 1.37 W3test, 0.0709373, 0.001745, 0.0068569
1.38, 1.38 Shors Quantum Kernel, 24.5300716, 0.3303984, 2.4198672
