Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1383049, 0.0132491, 0.0123836
3.1, 3.1 Superdense coding of 0, 0.0663247, 0.0012042, 0.0064663
3.2, 3.2 Superdense coding of 1, 0.0665974, 0.0012815, 0.0063534
3.3, 3.3 Superdense coding of 2, 0.0657404, 0.0011886, 0.0063987
3.4, 3.4 Superdense coding of 3, 0.0685871, 0.0022859, 0.0065809
3.5, 3.5 Deutsch Algorithm Constant True, 0.0660768, 0.0011748, 0.0064508
3.6, 3.6 Deutsch Algorithm Constant False, 0.0722379, 0.0012008, 0.0070233
3.7, 3.7 Deutsch Algorithm Identity, 0.0694247, 0.0015364, 0.0067289
3.8, 3.8 Deutsch Algorithm Inversion, 0.0691415, 0.0011454, 0.006743
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0764006, 0.0015705, 0.0074266
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0676741, 0.001528, 0.0065714
3.11, 3.11 Simons Algorithm for 11, 0.0686639, 0.0015429, 0.006638
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.070189, 0.0013476, 0.0068367
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0755793, 0.001841, 0.0073302
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0848116, 0.0023915, 0.0081516
3.15, 3.15 Gover's search with 9 items, 0.0962439, 0.0028391, 0.0092782
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0774109, 0.0019681, 0.0074766
3.17, 3.17 011_3_qubit_grover_50_, 0.0994462, 0.0027085, 0.0096299
3.18, 3.18 adder, 0.0593232, 0.0024019, 0.0056396
3.19, 3.19 bernstein-vazirani, 0.077088, 0.0015139, 0.0075114
3.20, 3.20 bigadder, 0.0704174, 0.0045559, 0.0065362
3.21, 3.21 Deutsch_Algorithm, 0.0647435, 0.0014629, 0.0062786
3.22, 3.22 inverseqft1, 0.0677389, 0.0017555, 0.0065302
3.23, 3.23 inverseqft2, 0.0705099, 0.0013382, 0.0068689
3.24, 3.24 ipea_3_pi_8, 0.089191, 0.0032308, 0.0085472
3.25, 3.25 iswap, 0.1247875, 0.0015201, 0.0122452
3.26, 3.26 pea_3_pi_8, 0.093379, 0.0026015, 0.0090033
3.27, 3.27 qec, 0.0693999, 0.0018904, 0.0067028
3.28, 3.28 qe_qft_3, 0.0706733, 0.0016588, 0.0068278
3.29, 3.29 qe_qft_4, 0.0828983, 0.0019575, 0.0080454
3.30, 3.30 qe_qft_5, 0.0903176, 0.0026233, 0.0087119
3.31, 3.31 qft, 0.0790544, 0.002393, 0.0076198
3.32, 3.32 qpt, 0.0650731, 0.001044, 0.0063483
3.33, 3.33 rb, 0.0658835, 0.0012296, 0.0064171
3.34, 3.34 teleport, 0.0685528, 0.001536, 0.00664
3.35, 3.35 teleportv2, 0.0672905, 0.0013167, 0.0065438
3.36, 3.36 W-state, 0.0771348, 0.0015589, 0.007493
3.37, 3.37 W3test, 0.0654935, 0.0012622, 0.0063761
3.38, 3.38 Shors Quantum Kernel, 22.6812928, 0.3177767, 2.2362642
