"Operation Index","Operation Name","Latency","Priority"
0,"barrier (1E14814)","00:00:00.0010000","6"
1,"u3 (EB88B8)","00:00:00.0010000","5"
2,"barrier (47CE7A)","00:00:00.0010000","4"
3,"measurement (286424B)","00:00:00.0030000","3"
