"Operation Index","Operation Name","Latency","Priority"
0,"h (14B2C3B)","00:00:00.0010000","10"
1,"cx (3A48E15)","00:00:00.0020000","9"
2,"x (C8FEBE)","00:00:00.0010000","7"
3,"cx (310F4AF)","00:00:00.0020000","6"
4,"h (3989A29)","00:00:00.0010000","4"
5,"measurement (5D6B75)","00:00:00.0030000","3"
6,"measurement (348C725)","00:00:00.0030000","3"
