Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1480405, 0.0146266, 0.0132288
3.1, 3.1 Superdense coding of 0, 0.067952, 0.0013642, 0.0066185
3.2, 3.2 Superdense coding of 1, 0.065992, 0.0011418, 0.0064282
3.3, 3.3 Superdense coding of 2, 0.0677959, 0.0012239, 0.0066043
3.4, 3.4 Superdense coding of 3, 0.0694691, 0.0013575, 0.0067543
3.5, 3.5 Deutsch Algorithm Constant True, 0.0698917, 0.0010509, 0.0068318
3.6, 3.6 Deutsch Algorithm Constant False, 0.0749852, 0.0013439, 0.007319
3.7, 3.7 Deutsch Algorithm Identity, 0.0653689, 0.0011875, 0.0063622
3.8, 3.8 Deutsch Algorithm Inversion, 0.0717375, 0.001276, 0.0069954
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0726538, 0.0027131, 0.006936
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0714572, 0.0015105, 0.006944
3.11, 3.11 Simons Algorithm for 11, 0.0871486, 0.0014021, 0.008521
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.083304, 0.0013964, 0.0081261
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0834212, 0.0014891, 0.0081127
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0919221, 0.0018961, 0.008943
3.15, 3.15 Gover's search with 9 items, 0.2284027, 0.0024101, 0.02255
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.2152544, 0.0016324, 0.0212974
3.17, 3.17 011_3_qubit_grover_50_, 0.0991698, 0.003171, 0.0095382
3.18, 3.18 adder, 0.0580122, 0.0023414, 0.0055306
3.19, 3.19 bernstein-vazirani, 0.0742924, 0.0015408, 0.00723
3.20, 3.20 bigadder, 0.0696393, 0.0042729, 0.0064846
3.21, 3.21 Deutsch_Algorithm, 0.0707058, 0.0011789, 0.0068967
3.22, 3.22 inverseqft1, 0.068314, 0.0015144, 0.0066339
3.23, 3.23 inverseqft2, 0.0693878, 0.0012505, 0.0067586
3.24, 3.24 ipea_3_pi_8, 0.0913863, 0.0027354, 0.0088126
3.25, 3.25 iswap, 0.0700087, 0.0012849, 0.0068289
3.26, 3.26 pea_3_pi_8, 0.0896528, 0.0031884, 0.0085846
3.27, 3.27 qec, 0.0682491, 0.0012512, 0.0066484
3.28, 3.28 qe_qft_3, 0.0727625, 0.0017326, 0.0070566
3.29, 3.29 qe_qft_4, 0.0833747, 0.0021706, 0.0080884
3.30, 3.30 qe_qft_5, 0.0879635, 0.0028027, 0.0084624
3.31, 3.31 qft, 0.0775694, 0.0015447, 0.0075504
3.32, 3.32 qpt, 0.0685159, 0.0011504, 0.0066907
3.33, 3.33 rb, 0.0699475, 0.0014477, 0.0067732
3.34, 3.34 teleport, 0.0683934, 0.0012602, 0.0066616
3.35, 3.35 teleportv2, 0.0676528, 0.0014121, 0.0065562
3.36, 3.36 W-state, 0.0748162, 0.0015687, 0.007283
3.37, 3.37 W3test, 0.0674997, 0.0012514, 0.006568
3.38, 3.38 Shors Quantum Kernel, 22.1852007, 0.3087858, 2.1875356
