Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1460505, 0.0140003, 0.0130879
1.1, 1.1 Superdense coding of 0, 0.0665794, 0.0015798, 0.0064491
1.2, 1.2 Superdense coding of 1, 0.0658329, 0.001265, 0.0064147
1.3, 1.3 Superdense coding of 2, 0.0744379, 0.001211, 0.0072571
1.4, 1.4 Superdense coding of 3, 0.0768128, 0.0012568, 0.0074821
1.5, 1.5 Deutsch Algorithm Constant True, 0.0665571, 0.0012483, 0.0064455
1.6, 1.6 Deutsch Algorithm Constant False, 0.0761836, 0.0012372, 0.0074492
1.7, 1.7 Deutsch Algorithm Identity, 0.0684743, 0.0012086, 0.0066921
1.8, 1.8 Deutsch Algorithm Inversion, 0.0743427, 0.0018208, 0.0071962
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0725468, 0.00224, 0.0069676
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0712302, 0.0016633, 0.0068979
1.11, 1.11 Simons Algorithm for 11, 0.0841465, 0.0016993, 0.0081881
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0721499, 0.0017716, 0.006986
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0800185, 0.0017319, 0.00777
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.085855, 0.0020479, 0.0083427
1.15, 1.15 Gover's search with 9 items, 0.1022597, 0.0030986, 0.0098489
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0815572, 0.0018006, 0.0079202
1.17, 1.17 011_3_qubit_grover_50_, 0.1025793, 0.0027867, 0.0099306
1.18, 1.18 adder, 0.0616154, 0.0030554, 0.0058277
1.19, 1.19 bernstein-vazirani, 0.0738443, 0.0018063, 0.0071718
1.20, 1.20 bigadder, 0.0721409, 0.0051198, 0.0066537
1.21, 1.21 Deutsch_Algorithm, 0.0685367, 0.0012367, 0.0066786
1.22, 1.22 inverseqft1, 0.0708745, 0.0019788, 0.006821
1.23, 1.23 inverseqft2, 0.0685152, 0.0015263, 0.0066546
1.24, 1.24 ipea_3_pi_8, 0.0937915, 0.0023835, 0.0090923
1.25, 1.25 iswap, 0.076173, 0.0013406, 0.0074359
1.26, 1.26 pea_3_pi_8, 0.095115, 0.0026605, 0.0091943
1.27, 1.27 qec, 0.0728462, 0.0014374, 0.0070854
1.28, 1.28 qe_qft_3, 0.0725161, 0.0014951, 0.0070633
1.29, 1.29 qe_qft_4, 0.087227, 0.0026127, 0.0083759
1.30, 1.30 qe_qft_5, 0.0951901, 0.0023063, 0.0092412
1.31, 1.31 qft, 0.0840644, 0.0016721, 0.0081881
1.32, 1.32 qpt, 0.0676729, 0.0011303, 0.0065993
1.33, 1.33 rb, 0.066863, 0.001316, 0.006512
1.34, 1.34 teleport, 0.070012, 0.0014066, 0.0067904
1.35, 1.35 teleportv2, 0.0654537, 0.0015144, 0.0063465
1.36, 1.36 W-state, 0.0748655, 0.0015884, 0.0072918
1.37, 1.37 W3test, 0.0705737, 0.0013009, 0.0068767
1.38, 1.38 Shors Quantum Kernel, 23.5283689, 0.3479991, 2.3179436
