Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1985282, 0.018263, 0.0178702
3.1, 3.1 Superdense coding of 0, 0.0980925, 0.0012071, 0.0096275
3.2, 3.2 Superdense coding of 1, 0.0906265, 0.001365, 0.008847
3.3, 3.3 Superdense coding of 2, 0.0813304, 0.0013913, 0.0079265
3.4, 3.4 Superdense coding of 3, 0.1006559, 0.0011962, 0.0098956
3.5, 3.5 Deutsch Algorithm Constant True, 0.0919993, 0.0011505, 0.0077907
3.6, 3.6 Deutsch Algorithm Constant False, 0.0881342, 0.0011007, 0.0086237
3.7, 3.7 Deutsch Algorithm Identity, 0.0982606, 0.0017646, 0.0095862
3.8, 3.8 Deutsch Algorithm Inversion, 0.0833384, 0.0015774, 0.0081031
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0887645, 0.0022232, 0.0084926
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0766018, 0.0016038, 0.0074476
3.11, 3.11 Simons Algorithm for 11, 0.0846481, 0.001417, 0.0082623
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0835595, 0.0011686, 0.0081991
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.62309, 0.0017654, 0.0620778
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0843613, 0.0019557, 0.0081763
3.15, 3.15 Gover's search with 9 items, 0.1125477, 0.0023439, 0.0109638
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0821045, 0.0022945, 0.0079318
3.17, 3.17 011_3_qubit_grover_50_, 0.1195768, 0.0026606, 0.0116511
3.18, 3.18 adder, 0.0684054, 0.0024793, 0.0065485
3.19, 3.19 bernstein-vazirani, 0.0814184, 0.0014746, 0.0079387
3.20, 3.20 bigadder, 0.0767653, 0.0047226, 0.0071507
3.21, 3.21 Deutsch_Algorithm, 0.0708351, 0.0011571, 0.0069233
3.22, 3.22 inverseqft1, 0.0775226, 0.0018524, 0.0075107
3.23, 3.23 inverseqft2, 0.0816765, 0.0017236, 0.0079334
3.24, 3.24 ipea_3_pi_8, 0.104254, 0.0026231, 0.0100834
3.25, 3.25 iswap, 0.0889784, 0.001325, 0.0086939
3.26, 3.26 pea_3_pi_8, 0.1013833, 0.0024723, 0.0098387
3.27, 3.27 qec, 0.0799044, 0.0016341, 0.0077566
3.28, 3.28 qe_qft_3, 0.0778745, 0.0013101, 0.0075914
3.29, 3.29 qe_qft_4, 0.1073775, 0.0020713, 0.0104558
3.30, 3.30 qe_qft_5, 0.1071299, 0.0026317, 0.0103827
3.31, 3.31 qft, 0.0935923, 0.001963, 0.0091026
3.32, 3.32 qpt, 0.3280575, 0.0014539, 0.0326096
3.33, 3.33 rb, 0.0848849, 0.0012036, 0.00829
3.34, 3.34 teleport, 0.0986869, 0.0016855, 0.0095967
3.35, 3.35 teleportv2, 0.0844896, 0.0015117, 0.0082272
3.36, 3.36 W-state, 0.08289, 0.0017117, 0.0080592
3.37, 3.37 W3test, 0.0825253, 0.0012132, 0.0080555
3.38, 3.38 Shors Quantum Kernel, 32.6884597, 0.4186651, 3.2268602
