Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1425771, 0.0140548, 0.0127298
3.1, 3.1 Superdense coding of 0, 0.0701578, 0.0011382, 0.0068498
3.2, 3.2 Superdense coding of 1, 0.066822, 0.0010475, 0.0065283
3.3, 3.3 Superdense coding of 2, 0.0685543, 0.0011554, 0.0066866
3.4, 3.4 Superdense coding of 3, 0.0724451, 0.0012754, 0.007057
3.5, 3.5 Deutsch Algorithm Constant True, 0.0701209, 0.0011558, 0.0068184
3.6, 3.6 Deutsch Algorithm Constant False, 0.0804432, 0.0009638, 0.0078963
3.7, 3.7 Deutsch Algorithm Identity, 0.0726179, 0.0013507, 0.0070708
3.8, 3.8 Deutsch Algorithm Inversion, 0.0678384, 0.0019605, 0.0065377
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0746389, 0.0017293, 0.0072435
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.075194, 0.0014908, 0.0072958
3.11, 3.11 Simons Algorithm for 11, 0.0758325, 0.0014773, 0.0073862
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0737546, 0.0011882, 0.007172
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0828382, 0.0014757, 0.0080784
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0898302, 0.0017787, 0.0087472
3.15, 3.15 Gover's search with 9 items, 0.1004078, 0.0027223, 0.009711
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.3334081, 0.0015579, 0.033131
3.17, 3.17 011_3_qubit_grover_50_, 0.1005731, 0.0028866, 0.0096937
3.18, 3.18 adder, 0.0632346, 0.0022839, 0.0060297
3.19, 3.19 bernstein-vazirani, 0.0757599, 0.0014238, 0.007383
3.20, 3.20 bigadder, 0.0647037, 0.003992, 0.0060197
3.21, 3.21 Deutsch_Algorithm, 0.0677482, 0.0011337, 0.0066087
3.22, 3.22 inverseqft1, 0.0718011, 0.0014694, 0.006977
3.23, 3.23 inverseqft2, 0.0707417, 0.0013039, 0.006896
3.24, 3.24 ipea_3_pi_8, 0.0815577, 0.0028357, 0.0078105
3.25, 3.25 iswap, 0.0667696, 0.0012098, 0.0065025
3.26, 3.26 pea_3_pi_8, 0.0867556, 0.0026218, 0.0083685
3.27, 3.27 qec, 0.0687046, 0.0016642, 0.0066484
3.28, 3.28 qe_qft_3, 0.071826, 0.0019014, 0.0069507
3.29, 3.29 qe_qft_4, 0.0847247, 0.0024079, 0.0081741
3.30, 3.30 qe_qft_5, 0.0876782, 0.0022278, 0.0084955
3.31, 3.31 qft, 0.0750454, 0.0017881, 0.0072783
3.32, 3.32 qpt, 0.0661082, 0.0010589, 0.0064621
3.33, 3.33 rb, 0.0719549, 0.0012377, 0.0070248
3.34, 3.34 teleport, 0.0679804, 0.0011833, 0.0066428
3.35, 3.35 teleportv2, 0.0671229, 0.0011873, 0.0065404
3.36, 3.36 W-state, 0.0743759, 0.0014375, 0.0072278
3.37, 3.37 W3test, 0.0660624, 0.0011575, 0.0064508
3.38, 3.38 Shors Quantum Kernel, 24.0476168, 0.3307522, 2.3715819
