Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.13423, 0.0132169, 0.0119635
2.1, 2.1 Superdense coding of 0, 0.0639253, 0.0010267, 0.0062352
2.2, 2.2 Superdense coding of 1, 0.0612228, 0.000993, 0.0059738
2.3, 2.3 Superdense coding of 2, 0.0710559, 0.0017413, 0.0068691
2.4, 2.4 Superdense coding of 3, 0.0631065, 0.0011042, 0.0061496
2.5, 2.5 Deutsch Algorithm Constant True, 0.0630494, 0.0008407, 0.0061702
2.6, 2.6 Deutsch Algorithm Constant False, 0.0693787, 0.0008915, 0.0067866
2.7, 2.7 Deutsch Algorithm Identity, 0.0587547, 0.0008497, 0.0057339
2.8, 2.8 Deutsch Algorithm Inversion, 0.0604604, 0.0011683, 0.0058722
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0650365, 0.0019695, 0.0062333
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.062169, 0.001419, 0.0060199
2.11, 2.11 Simons Algorithm for 11, 0.0634306, 0.0013044, 0.006146
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0671883, 0.001082, 0.0065534
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0713836, 0.0013562, 0.006949
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0779161, 0.0017019, 0.0075546
2.15, 2.15 Gover's search with 9 items, 0.1156231, 0.0024389, 0.0112718
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0685479, 0.0012769, 0.0066797
2.17, 2.17 011_3_qubit_grover_50_, 0.0937725, 0.0025448, 0.0090568
2.18, 2.18 adder, 0.0594459, 0.0022441, 0.0056615
2.19, 2.19 bernstein-vazirani, 0.0694668, 0.0011162, 0.0067808
2.20, 2.20 bigadder, 0.0635904, 0.0039356, 0.0059187
2.21, 2.21 Deutsch_Algorithm, 0.0593072, 0.0008837, 0.0057918
2.22, 2.22 inverseqft1, 0.0625381, 0.0012955, 0.0060738
2.23, 2.23 inverseqft2, 0.0637728, 0.0010453, 0.0062232
2.24, 2.24 ipea_3_pi_8, 0.0768863, 0.0021217, 0.0074282
2.25, 2.25 iswap, 0.0665781, 0.0009578, 0.0065134
2.26, 2.26 pea_3_pi_8, 0.0895836, 0.0022476, 0.0086851
2.27, 2.27 qec, 0.062652, 0.0010638, 0.0061145
2.28, 2.28 qe_qft_3, 0.0725102, 0.0010097, 0.0071045
2.29, 2.29 qe_qft_4, 0.0778546, 0.0016869, 0.0075642
2.30, 2.30 qe_qft_5, 0.0837437, 0.0020482, 0.0081229
2.31, 2.31 qft, 0.0750509, 0.0012807, 0.0073208
2.32, 2.32 qpt, 0.0686241, 0.000809, 0.006728
2.33, 2.33 rb, 0.068089, 0.0009584, 0.0066681
2.34, 2.34 teleport, 0.0596204, 0.0010641, 0.0058062
2.35, 2.35 teleportv2, 0.0608801, 0.0009409, 0.0059589
2.36, 2.36 W-state, 0.0711301, 0.0013773, 0.0069006
2.37, 2.37 W3test, 0.0635553, 0.0009454, 0.0061963
2.38, 2.38 Shors Quantum Kernel, 24.9197726, 0.3256414, 2.4593174
