Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1377607, 0.0156155, 0.0120836
3.1, 3.1 Superdense coding of 0, 0.0684949, 0.0010868, 0.0066859
3.2, 3.2 Superdense coding of 1, 0.0897031, 0.0013171, 0.0087704
3.3, 3.3 Superdense coding of 2, 0.068322, 0.0011919, 0.0066604
3.4, 3.4 Superdense coding of 3, 0.0698097, 0.0012647, 0.006785
3.5, 3.5 Deutsch Algorithm Constant True, 0.0686843, 0.0011568, 0.0067033
3.6, 3.6 Deutsch Algorithm Constant False, 0.0742774, 0.0011613, 0.0072528
3.7, 3.7 Deutsch Algorithm Identity, 0.0647194, 0.0011334, 0.0063181
3.8, 3.8 Deutsch Algorithm Inversion, 0.0683724, 0.0015535, 0.0066299
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0737393, 0.0024139, 0.0070897
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0683653, 0.0021438, 0.0065576
3.11, 3.11 Simons Algorithm for 11, 0.0682759, 0.0013282, 0.006635
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0747709, 0.0015947, 0.0072579
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.074152, 0.00175, 0.0071842
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0814446, 0.001925, 0.0078962
3.15, 3.15 Gover's search with 9 items, 0.0940374, 0.0027018, 0.0090815
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0758904, 0.0016621, 0.0073786
3.17, 3.17 011_3_qubit_grover_50_, 0.0965527, 0.0026575, 0.0093449
3.18, 3.18 adder, 0.0576, 0.0025836, 0.005441
3.19, 3.19 bernstein-vazirani, 0.0746314, 0.0014692, 0.0072544
3.20, 3.20 bigadder, 0.0652942, 0.0041759, 0.0060635
3.21, 3.21 Deutsch_Algorithm, 0.0664377, 0.0012176, 0.0064709
3.22, 3.22 inverseqft1, 0.0703387, 0.0018975, 0.00675
3.23, 3.23 inverseqft2, 0.070999, 0.0013851, 0.006913
3.24, 3.24 ipea_3_pi_8, 0.0871059, 0.0028095, 0.0083642
3.25, 3.25 iswap, 0.0711204, 0.0013229, 0.0069241
3.26, 3.26 pea_3_pi_8, 0.0901738, 0.0025849, 0.0087018
3.27, 3.27 qec, 0.0689448, 0.0013623, 0.0067193
3.28, 3.28 qe_qft_3, 0.0713061, 0.0014564, 0.0069493
3.29, 3.29 qe_qft_4, 0.0861144, 0.0019441, 0.0083713
3.30, 3.30 qe_qft_5, 0.0863379, 0.0023501, 0.0083478
3.31, 3.31 qft, 0.0779441, 0.0016047, 0.007594
3.32, 3.32 qpt, 0.0678049, 0.0010905, 0.0066198
3.33, 3.33 rb, 0.0673279, 0.0014085, 0.0065437
3.34, 3.34 teleport, 0.0651339, 0.0012498, 0.0063585
3.35, 3.35 teleportv2, 0.0649373, 0.0012595, 0.0063241
3.36, 3.36 W-state, 0.0779778, 0.0015389, 0.0076103
3.37, 3.37 W3test, 0.0702733, 0.0011129, 0.0068748
3.38, 3.38 Shors Quantum Kernel, 22.3083229, 0.3102055, 2.1996984
