Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1418298, 0.0145678, 0.0125933
3.1, 3.1 Superdense coding of 0, 0.0671562, 0.0015509, 0.0065058
3.2, 3.2 Superdense coding of 1, 0.0686453, 0.0012002, 0.006685
3.3, 3.3 Superdense coding of 2, 0.0659533, 0.0013945, 0.0063868
3.4, 3.4 Superdense coding of 3, 0.0670705, 0.0011525, 0.00655
3.5, 3.5 Deutsch Algorithm Constant True, 0.0701954, 0.0011715, 0.0068408
3.6, 3.6 Deutsch Algorithm Constant False, 0.0745318, 0.0012232, 0.0072876
3.7, 3.7 Deutsch Algorithm Identity, 0.0654933, 0.0014398, 0.006339
3.8, 3.8 Deutsch Algorithm Inversion, 0.0670615, 0.0014527, 0.0065023
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0755902, 0.0023767, 0.0072728
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0703748, 0.0016607, 0.0068144
3.11, 3.11 Simons Algorithm for 11, 0.0695159, 0.0017115, 0.006706
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0707363, 0.0015114, 0.0068791
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0751159, 0.0019252, 0.0072699
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0806079, 0.002057, 0.0078135
3.15, 3.15 Gover's search with 9 items, 0.0939247, 0.0026079, 0.0090711
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0752127, 0.0016723, 0.0073083
3.17, 3.17 011_3_qubit_grover_50_, 0.0969167, 0.0028541, 0.009337
3.18, 3.18 adder, 0.0574226, 0.0024653, 0.005452
3.19, 3.19 bernstein-vazirani, 0.0735507, 0.0014245, 0.0071686
3.20, 3.20 bigadder, 0.0644118, 0.0046749, 0.0059107
3.21, 3.21 Deutsch_Algorithm, 0.0672378, 0.0014574, 0.006519
3.22, 3.22 inverseqft1, 0.0690908, 0.001786, 0.0066822
3.23, 3.23 inverseqft2, 0.0701081, 0.0017531, 0.0067789
3.24, 3.24 ipea_3_pi_8, 0.086015, 0.0024023, 0.008306
3.25, 3.25 iswap, 0.0732192, 0.0013422, 0.0071419
3.26, 3.26 pea_3_pi_8, 0.0931895, 0.0029096, 0.0089835
3.27, 3.27 qec, 0.069804, 0.0013985, 0.0067959
3.28, 3.28 qe_qft_3, 0.0699697, 0.0017757, 0.0067618
3.29, 3.29 qe_qft_4, 0.087031, 0.0021267, 0.0083996
3.30, 3.30 qe_qft_5, 0.14579, 0.0026912, 0.014271
3.31, 3.31 qft, 0.0772401, 0.0017107, 0.0074097
3.32, 3.32 qpt, 0.0669317, 0.0011645, 0.0065285
3.33, 3.33 rb, 0.0670612, 0.0013093, 0.0065343
3.34, 3.34 teleport, 0.0685271, 0.0012499, 0.0066785
3.35, 3.35 teleportv2, 0.0648826, 0.0014699, 0.0062925
3.36, 3.36 W-state, 0.0736308, 0.0014311, 0.0071762
3.37, 3.37 W3test, 0.0662626, 0.0013697, 0.0064218
3.38, 3.38 Shors Quantum Kernel, 21.5938642, 0.304751, 2.12881
