Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1487053, 0.015792, 0.0131312
3.1, 3.1 Superdense coding of 0, 0.0710745, 0.0011287, 0.0069374
3.2, 3.2 Superdense coding of 1, 0.0710495, 0.0017108, 0.0068472
3.3, 3.3 Superdense coding of 2, 0.0762674, 0.001466, 0.007411
3.4, 3.4 Superdense coding of 3, 0.0717169, 0.0014119, 0.0069806
3.5, 3.5 Deutsch Algorithm Constant True, 0.0842507, 0.0016021, 0.0081949
3.6, 3.6 Deutsch Algorithm Constant False, 0.08569, 0.0016571, 0.0083355
3.7, 3.7 Deutsch Algorithm Identity, 0.0689788, 0.0012269, 0.0066901
3.8, 3.8 Deutsch Algorithm Inversion, 0.0721976, 0.0012217, 0.0070368
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0813575, 0.0016625, 0.0079206
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0778245, 0.0021981, 0.0075068
3.11, 3.11 Simons Algorithm for 11, 0.0758051, 0.0012371, 0.0074089
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0780772, 0.0015397, 0.0076147
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0872684, 0.0017545, 0.0085039
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.1010783, 0.0029172, 0.0097413
3.15, 3.15 Gover's search with 9 items, 0.0992602, 0.0024502, 0.0096457
3.16, 3.16 Quantum Approximate Optimization MaxCut, 1.1292243, 0.0015722, 0.1127133
3.17, 3.17 011_3_qubit_grover_50_, 0.1113925, 0.0034507, 0.0107416
3.18, 3.18 adder, 0.0650214, 0.0023844, 0.0062148
3.19, 3.19 bernstein-vazirani, 0.0805788, 0.0013467, 0.0078612
3.20, 3.20 bigadder, 0.0707659, 0.0036974, 0.0066739
3.21, 3.21 Deutsch_Algorithm, 0.0685511, 0.002049, 0.006594
3.22, 3.22 inverseqft1, 0.0711356, 0.0013787, 0.0069244
3.23, 3.23 inverseqft2, 0.073141, 0.0014822, 0.007107
3.24, 3.24 ipea_3_pi_8, 0.0891533, 0.002489, 0.0086221
3.25, 3.25 iswap, 0.1659502, 0.0010969, 0.0164429
3.26, 3.26 pea_3_pi_8, 0.0962264, 0.0024863, 0.0093134
3.27, 3.27 qec, 0.0682842, 0.0012294, 0.0066587
3.28, 3.28 qe_qft_3, 0.0703763, 0.0012713, 0.0068723
3.29, 3.29 qe_qft_4, 0.0950061, 0.0019411, 0.0092681
3.30, 3.30 qe_qft_5, 0.093237, 0.0022114, 0.0090572
3.31, 3.31 qft, 0.0779027, 0.0015178, 0.0075878
3.32, 3.32 qpt, 0.0668888, 0.0014251, 0.0064995
3.33, 3.33 rb, 0.0694564, 0.001332, 0.0067682
3.34, 3.34 teleport, 0.0704065, 0.0015598, 0.0068342
3.35, 3.35 teleportv2, 0.0688536, 0.0011658, 0.0067065
3.36, 3.36 W-state, 0.0789108, 0.0013151, 0.0077008
3.37, 3.37 W3test, 0.0684628, 0.0010516, 0.0066634
3.38, 3.38 Shors Quantum Kernel, 27.5336964, 0.3308851, 2.7201877
