Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1417097, 0.0152581, 0.0125156
3.1, 3.1 Superdense coding of 0, 0.0673209, 0.0012693, 0.0065604
3.2, 3.2 Superdense coding of 1, 0.0676243, 0.0013297, 0.0065542
3.3, 3.3 Superdense coding of 2, 0.0694476, 0.0020388, 0.0066909
3.4, 3.4 Superdense coding of 3, 0.0709064, 0.0012656, 0.0069068
3.5, 3.5 Deutsch Algorithm Constant True, 0.0678228, 0.0010599, 0.0066273
3.6, 3.6 Deutsch Algorithm Constant False, 0.0760235, 0.001162, 0.007404
3.7, 3.7 Deutsch Algorithm Identity, 0.0648801, 0.0011616, 0.0063213
3.8, 3.8 Deutsch Algorithm Inversion, 0.0734282, 0.0013441, 0.007151
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0729108, 0.002198, 0.0070249
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0675565, 0.0015852, 0.0065451
3.11, 3.11 Simons Algorithm for 11, 0.0692478, 0.0012863, 0.0067458
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0707393, 0.0015897, 0.0068631
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0782683, 0.0015839, 0.0076052
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0840098, 0.0020124, 0.0081553
3.15, 3.15 Gover's search with 9 items, 0.0918268, 0.0027392, 0.0088553
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0754802, 0.001646, 0.007317
3.17, 3.17 011_3_qubit_grover_50_, 0.09773, 0.0028147, 0.00944
3.18, 3.18 adder, 0.0606876, 0.0025024, 0.005756
3.19, 3.19 bernstein-vazirani, 0.0751268, 0.0015117, 0.0072894
3.20, 3.20 bigadder, 0.0621172, 0.0038503, 0.0057711
3.21, 3.21 Deutsch_Algorithm, 0.0658817, 0.0012024, 0.0064182
3.22, 3.22 inverseqft1, 0.0683281, 0.0015155, 0.0066248
3.23, 3.23 inverseqft2, 0.07046, 0.0013377, 0.0068625
3.24, 3.24 ipea_3_pi_8, 0.0823277, 0.0022041, 0.0079622
3.25, 3.25 iswap, 0.0700993, 0.0015153, 0.0068138
3.26, 3.26 pea_3_pi_8, 0.0916767, 0.0024646, 0.0088754
3.27, 3.27 qec, 0.0710552, 0.0017411, 0.0068758
3.28, 3.28 qe_qft_3, 0.0702992, 0.0014521, 0.0068359
3.29, 3.29 qe_qft_4, 0.0876223, 0.0021628, 0.008483
3.30, 3.30 qe_qft_5, 0.0922237, 0.0024175, 0.0089312
3.31, 3.31 qft, 0.0750583, 0.0015638, 0.0073148
3.32, 3.32 qpt, 0.0654333, 0.0010945, 0.0063851
3.33, 3.33 rb, 0.0669355, 0.0012252, 0.0065371
3.34, 3.34 teleport, 0.0680862, 0.0012729, 0.0066274
3.35, 3.35 teleportv2, 0.0684866, 0.001263, 0.0066731
3.36, 3.36 W-state, 0.0717824, 0.0014646, 0.0069489
3.37, 3.37 W3test, 0.0680043, 0.0012572, 0.0066267
3.38, 3.38 Shors Quantum Kernel, 22.5006317, 0.3084242, 2.2191128
