Circuit Id,Generic Linear 5 Qubit Machine,Burlington,Essex,Simulator,London,Ourense,Rome,Vigo,Yorktown,Armonk
3.0,200,200,200,0,200,200,200,200,0,
3.1,0,0,0,0,0,0,0,0,0,
3.2,0,0,0,0,0,0,0,0,0,
3.3,0,0,0,0,0,0,0,0,0,
3.4,0,0,0,0,0,0,0,0,0,
3.5,0,0,0,0,0,0,0,0,0,
3.6,0,0,0,0,0,0,0,0,0,
3.7,0,0,0,0,0,0,0,0,0,
3.8,0,0,0,0,0,0,0,0,0,
3.9,1200,600,600,0,600,600,1200,600,600,
3.10,400,400,400,0,400,400,400,400,0,
3.11,800,1000,1000,0,1000,1000,800,1000,400,
3.12,400,400,400,0,400,400,400,400,0,
3.13,1200,1400,1400,0,1400,1400,1200,1400,600,
3.14,2000,1800,1800,0,1800,1800,2000,1800,1000,
3.15,1400,1400,1400,0,1400,1400,1400,1400,0,
3.16,800,1200,1200,0,1200,1200,800,1200,0,
3.17,4600,4600,4600,0,4600,4600,4600,4600,0,
3.18,,,,0,,,,,,
3.19,400,400,400,0,400,400,400,400,0,
3.20,,,,0,,,,,,
3.21,0,0,0,0,0,0,0,0,0,
3.22,0,0,0,0,0,0,0,0,0,
3.23,0,0,0,0,0,0,0,0,0,
3.24,0,0,0,0,0,0,0,0,0,
3.25,0,0,0,0,0,0,0,0,0,
3.26,2200,1800,1800,0,1800,1800,2200,1800,800,
3.27,2000,1600,1600,0,1600,1600,2000,1600,600,
3.28,400,400,400,0,400,400,400,400,0,
3.29,3200,2000,2000,0,2000,2000,3200,2000,1200,
3.30,1400,2400,2400,0,2400,2400,1400,2400,0,
3.31,1000,1400,1400,0,1400,1400,1000,1400,600,
3.32,0,0,0,0,0,0,0,0,0,0
3.33,0,0,0,0,0,0,0,0,0,
3.34,0,0,0,0,0,0,0,0,0,
3.35,0,0,0,0,0,0,0,0,0,
3.36,600,600,600,0,600,600,600,600,0,
3.37,400,400,400,0,400,400,400,400,0,
3.38,,,,0,,,,,,
