Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1394621, 0.0147425, 0.0123552
1.1, 1.1 Superdense coding of 0, 0.0681185, 0.001417, 0.0066098
1.2, 1.2 Superdense coding of 1, 0.0710002, 0.0018185, 0.006815
1.3, 1.3 Superdense coding of 2, 0.0681889, 0.0012262, 0.0066616
1.4, 1.4 Superdense coding of 3, 0.0775596, 0.0015409, 0.0075264
1.5, 1.5 Deutsch Algorithm Constant True, 0.0669739, 0.0014864, 0.0064808
1.6, 1.6 Deutsch Algorithm Constant False, 0.0750173, 0.0013344, 0.0073307
1.7, 1.7 Deutsch Algorithm Identity, 0.0719731, 0.0014521, 0.007005
1.8, 1.8 Deutsch Algorithm Inversion, 0.0744104, 0.0014835, 0.0072331
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0732246, 0.0024863, 0.0070159
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0689462, 0.0016961, 0.0066927
1.11, 1.11 Simons Algorithm for 11, 0.0786863, 0.0015395, 0.007649
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0674255, 0.0015577, 0.0065426
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0768584, 0.0015932, 0.007481
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0820944, 0.0018659, 0.007985
1.15, 1.15 Gover's search with 9 items, 0.0991107, 0.0025404, 0.0096127
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0787072, 0.0021026, 0.0076103
1.17, 1.17 011_3_qubit_grover_50_, 0.1064195, 0.0030785, 0.0102721
1.18, 1.18 adder, 0.0612961, 0.0026318, 0.0058056
1.19, 1.19 bernstein-vazirani, 0.0776898, 0.0017791, 0.0075325
1.20, 1.20 bigadder, 0.0721247, 0.0042606, 0.0067502
1.21, 1.21 Deutsch_Algorithm, 0.0655164, 0.0013547, 0.0063556
1.22, 1.22 inverseqft1, 0.070153, 0.0016721, 0.0067961
1.23, 1.23 inverseqft2, 0.0772826, 0.0017734, 0.0074736
1.24, 1.24 ipea_3_pi_8, 0.0962014, 0.0033347, 0.009232
1.25, 1.25 iswap, 0.0743229, 0.0015723, 0.0072111
1.26, 1.26 pea_3_pi_8, 0.0995332, 0.0025679, 0.0096564
1.27, 1.27 qec, 0.0738777, 0.001697, 0.0071647
1.28, 1.28 qe_qft_3, 0.0693913, 0.0015034, 0.0067447
1.29, 1.29 qe_qft_4, 0.0929684, 0.0025022, 0.0089985
1.30, 1.30 qe_qft_5, 0.0981404, 0.0026309, 0.009505
1.31, 1.31 qft, 0.0825788, 0.0019395, 0.0080068
1.32, 1.32 qpt, 0.0653701, 0.0012836, 0.006365
1.33, 1.33 rb, 0.0703188, 0.0019633, 0.0067725
1.34, 1.34 teleport, 0.0716005, 0.0013588, 0.0069708
1.35, 1.35 teleportv2, 0.0687028, 0.0020422, 0.006602
1.36, 1.36 W-state, 0.0741217, 0.0016312, 0.0072092
1.37, 1.37 W3test, 0.0679876, 0.0013749, 0.0065987
1.38, 1.38 Shors Quantum Kernel, 24.0000149, 0.3266555, 2.3672529
