Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.142649, 0.01396, 0.0127352
3.1, 3.1 Superdense coding of 0, 0.0674666, 0.0012294, 0.006575
3.2, 3.2 Superdense coding of 1, 0.0670792, 0.0013426, 0.0065235
3.3, 3.3 Superdense coding of 2, 0.0664636, 0.0012063, 0.0064795
3.4, 3.4 Superdense coding of 3, 0.0675461, 0.0011726, 0.0065831
3.5, 3.5 Deutsch Algorithm Constant True, 0.0708481, 0.0012118, 0.0068803
3.6, 3.6 Deutsch Algorithm Constant False, 0.0752049, 0.0012282, 0.0073365
3.7, 3.7 Deutsch Algorithm Identity, 0.065566, 0.0011914, 0.006387
3.8, 3.8 Deutsch Algorithm Inversion, 0.0657138, 0.0011531, 0.0064044
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0722002, 0.0017038, 0.0070018
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0685011, 0.0015553, 0.0066494
3.11, 3.11 Simons Algorithm for 11, 0.0693731, 0.0015394, 0.0067282
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0693323, 0.0013719, 0.0067564
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0756731, 0.0016637, 0.007355
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0820539, 0.0023097, 0.0079249
3.15, 3.15 Gover's search with 9 items, 0.0967839, 0.0030518, 0.0092238
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0770905, 0.0017069, 0.0074707
3.17, 3.17 011_3_qubit_grover_50_, 0.0999439, 0.0028296, 0.009661
3.18, 3.18 adder, 0.0613213, 0.0025999, 0.005826
3.19, 3.19 bernstein-vazirani, 0.0766661, 0.0014985, 0.0074575
3.20, 3.20 bigadder, 0.0663171, 0.004115, 0.0061699
3.21, 3.21 Deutsch_Algorithm, 0.0670874, 0.0013411, 0.0064889
3.22, 3.22 inverseqft1, 0.0696659, 0.001629, 0.0067478
3.23, 3.23 inverseqft2, 0.0712977, 0.0013937, 0.0069346
3.24, 3.24 ipea_3_pi_8, 0.0908501, 0.0037344, 0.0086603
3.25, 3.25 iswap, 0.0723184, 0.0013569, 0.0070385
3.26, 3.26 pea_3_pi_8, 0.0905687, 0.002488, 0.0087559
3.27, 3.27 qec, 0.0681088, 0.0013785, 0.0066268
3.28, 3.28 qe_qft_3, 0.0703019, 0.0012465, 0.0068341
3.29, 3.29 qe_qft_4, 0.0864471, 0.0019738, 0.0083976
3.30, 3.30 qe_qft_5, 0.0909857, 0.0022943, 0.0088258
3.31, 3.31 qft, 0.0798474, 0.0015953, 0.0077643
3.32, 3.32 qpt, 0.0683366, 0.0012573, 0.0066633
3.33, 3.33 rb, 0.0673659, 0.0014298, 0.0065308
3.34, 3.34 teleport, 0.0670477, 0.0012534, 0.006533
3.35, 3.35 teleportv2, 0.0652861, 0.0013623, 0.0063423
3.36, 3.36 W-state, 0.072848, 0.0014293, 0.0070847
3.37, 3.37 W3test, 0.0721799, 0.0013616, 0.0070186
3.38, 3.38 Shors Quantum Kernel, 22.0635497, 0.3031808, 2.1759275
