Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1346519, 0.0140376, 0.0119358
2.1, 2.1 Superdense coding of 0, 0.0649423, 0.0010758, 0.0063361
2.2, 2.2 Superdense coding of 1, 0.0620357, 0.000955, 0.0060537
2.3, 2.3 Superdense coding of 2, 0.0647482, 0.0009529, 0.0063277
2.4, 2.4 Superdense coding of 3, 0.0658839, 0.0012587, 0.0064083
2.5, 2.5 Deutsch Algorithm Constant True, 0.0632426, 0.0008595, 0.0061696
2.6, 2.6 Deutsch Algorithm Constant False, 0.0676814, 0.0009126, 0.0065959
2.7, 2.7 Deutsch Algorithm Identity, 0.0598362, 0.0009497, 0.0058311
2.8, 2.8 Deutsch Algorithm Inversion, 0.065833, 0.0011493, 0.0064055
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0700754, 0.0018019, 0.0067822
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0605143, 0.0015825, 0.0058446
2.11, 2.11 Simons Algorithm for 11, 0.0629745, 0.0012044, 0.0061296
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0728736, 0.0010421, 0.0071402
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0799067, 0.0014331, 0.0078074
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0838033, 0.0019474, 0.0081298
2.15, 2.15 Gover's search with 9 items, 0.1020105, 0.0024565, 0.0098834
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0835897, 0.0014163, 0.0081585
2.17, 2.17 011_3_qubit_grover_50_, 0.3942521, 0.0026213, 0.038505
2.18, 2.18 adder, 0.4470535, 0.0021573, 0.0443915
2.19, 2.19 bernstein-vazirani, 0.0781877, 0.0011261, 0.0076471
2.20, 2.20 bigadder, 0.0622454, 0.0033736, 0.0058296
2.21, 2.21 Deutsch_Algorithm, 0.0592195, 0.000829, 0.005787
2.22, 2.22 inverseqft1, 0.0628753, 0.0012725, 0.0061172
2.23, 2.23 inverseqft2, 0.0642205, 0.0012007, 0.0062527
2.24, 2.24 ipea_3_pi_8, 0.0755138, 0.0020293, 0.0072967
2.25, 2.25 iswap, 0.0627346, 0.0009644, 0.0061219
2.26, 2.26 pea_3_pi_8, 0.0830719, 0.0019778, 0.008059
2.27, 2.27 qec, 0.0642245, 0.0010847, 0.0062738
2.28, 2.28 qe_qft_3, 0.0644588, 0.0013069, 0.0062705
2.29, 2.29 qe_qft_4, 0.079893, 0.0018126, 0.0077582
2.30, 2.30 qe_qft_5, 0.0835834, 0.0020482, 0.0081125
2.31, 2.31 qft, 0.0712125, 0.0013732, 0.0069437
2.32, 2.32 qpt, 0.0631184, 0.0008469, 0.0061381
2.33, 2.33 rb, 0.063422, 0.0010897, 0.0061793
2.34, 2.34 teleport, 0.0620755, 0.0010072, 0.0060587
2.35, 2.35 teleportv2, 0.0620847, 0.0012223, 0.0060577
2.36, 2.36 W-state, 0.0688665, 0.0011538, 0.0067234
2.37, 2.37 W3test, 0.0634692, 0.0012594, 0.0061592
2.38, 2.38 Shors Quantum Kernel, 21.6617632, 0.2944171, 2.1366391
