Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1379908, 0.0145382, 0.0122285
3.1, 3.1 Superdense coding of 0, 0.0684953, 0.0015185, 0.0066194
3.2, 3.2 Superdense coding of 1, 0.0666985, 0.0011834, 0.0064959
3.3, 3.3 Superdense coding of 2, 0.0662343, 0.0011661, 0.0064555
3.4, 3.4 Superdense coding of 3, 0.0706799, 0.0024287, 0.0067635
3.5, 3.5 Deutsch Algorithm Constant True, 0.0688846, 0.0011134, 0.0066892
3.6, 3.6 Deutsch Algorithm Constant False, 0.0775438, 0.0010947, 0.0075845
3.7, 3.7 Deutsch Algorithm Identity, 0.0648193, 0.0012282, 0.006288
3.8, 3.8 Deutsch Algorithm Inversion, 0.0650635, 0.0012588, 0.006315
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0726702, 0.0017939, 0.0070244
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0686659, 0.0018654, 0.0066284
3.11, 3.11 Simons Algorithm for 11, 0.0708757, 0.0011857, 0.0069248
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0684597, 0.0015234, 0.0066286
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0735899, 0.0015492, 0.0071433
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.086789, 0.0018923, 0.0084049
3.15, 3.15 Gover's search with 9 items, 0.0963517, 0.0030673, 0.0092801
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0738528, 0.0017343, 0.0071691
3.17, 3.17 011_3_qubit_grover_50_, 0.0995324, 0.0030756, 0.0095883
3.18, 3.18 adder, 0.0595327, 0.0024388, 0.005662
3.19, 3.19 bernstein-vazirani, 0.0744076, 0.0014876, 0.007211
3.20, 3.20 bigadder, 0.06626, 0.0050362, 0.00607
3.21, 3.21 Deutsch_Algorithm, 0.0667523, 0.0012337, 0.0064982
3.22, 3.22 inverseqft1, 0.0716125, 0.002407, 0.0068544
3.23, 3.23 inverseqft2, 0.0735854, 0.0019388, 0.0071241
3.24, 3.24 ipea_3_pi_8, 0.0879835, 0.0036029, 0.008393
3.25, 3.25 iswap, 0.0704418, 0.0013063, 0.0068659
3.26, 3.26 pea_3_pi_8, 0.0901091, 0.0024498, 0.0087259
3.27, 3.27 qec, 0.0681918, 0.0014019, 0.006622
3.28, 3.28 qe_qft_3, 0.0704844, 0.0013414, 0.0068757
3.29, 3.29 qe_qft_4, 0.0854904, 0.0019111, 0.0083186
3.30, 3.30 qe_qft_5, 0.0906417, 0.0022456, 0.0087897
3.31, 3.31 qft, 0.0760012, 0.0017988, 0.0073729
3.32, 3.32 qpt, 0.0672283, 0.0010977, 0.0065721
3.33, 3.33 rb, 0.0688164, 0.0013799, 0.0067036
3.34, 3.34 teleport, 0.0713709, 0.0012243, 0.0069664
3.35, 3.35 teleportv2, 0.0687784, 0.0013631, 0.0066789
3.36, 3.36 W-state, 0.0775764, 0.0014278, 0.0075536
3.37, 3.37 W3test, 0.0677407, 0.0012573, 0.0066115
3.38, 3.38 Shors Quantum Kernel, 22.6367561, 0.3062718, 2.2329385
