Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.2890555, 0.01525, 0.0272327
3.1, 3.1 Superdense coding of 0, 0.0753025, 0.0015341, 0.0072336
3.2, 3.2 Superdense coding of 1, 0.0744332, 0.0011717, 0.0071681
3.3, 3.3 Superdense coding of 2, 0.0751931, 0.001368, 0.0073299
3.4, 3.4 Superdense coding of 3, 0.069898, 0.0016091, 0.006772
3.5, 3.5 Deutsch Algorithm Constant True, 0.0677139, 0.0014634, 0.0065622
3.6, 3.6 Deutsch Algorithm Constant False, 0.0806461, 0.0010734, 0.0079041
3.7, 3.7 Deutsch Algorithm Identity, 0.0642074, 0.0010225, 0.006283
3.8, 3.8 Deutsch Algorithm Inversion, 0.0646528, 0.0009096, 0.0063257
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.077159, 0.0023249, 0.0074243
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0744693, 0.0018811, 0.0072034
3.11, 3.11 Simons Algorithm for 11, 0.0682144, 0.0012091, 0.0066541
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0755455, 0.0011602, 0.0073798
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0878132, 0.0015526, 0.0085985
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.2452635, 0.0018893, 0.024277
3.15, 3.15 Gover's search with 9 items, 0.0994615, 0.0027595, 0.0096148
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0753721, 0.0020139, 0.0072806
3.17, 3.17 011_3_qubit_grover_50_, 0.0992114, 0.0030089, 0.009553
3.18, 3.18 adder, 0.064578, 0.0023255, 0.0061655
3.19, 3.19 bernstein-vazirani, 0.0728981, 0.0012854, 0.0071158
3.20, 3.20 bigadder, 0.066309, 0.0036333, 0.0062139
3.21, 3.21 Deutsch_Algorithm, 0.0653533, 0.0008949, 0.0063956
3.22, 3.22 inverseqft1, 0.0680791, 0.0014372, 0.0066132
3.23, 3.23 inverseqft2, 0.0679556, 0.001091, 0.0066416
3.24, 3.24 ipea_3_pi_8, 0.0812247, 0.0022998, 0.0078473
3.25, 3.25 iswap, 0.0679503, 0.0010889, 0.0066392
3.26, 3.26 pea_3_pi_8, 0.0953089, 0.0024009, 0.0092311
3.27, 3.27 qec, 0.0782773, 0.0012449, 0.0076416
3.28, 3.28 qe_qft_3, 0.0724188, 0.0014773, 0.0070318
3.29, 3.29 qe_qft_4, 0.0947809, 0.0021262, 0.009204
3.30, 3.30 qe_qft_5, 0.09245, 0.002781, 0.0089075
3.31, 3.31 qft, 0.0853826, 0.00205, 0.0082647
3.32, 3.32 qpt, 0.0722529, 0.0010585, 0.0070702
3.33, 3.33 rb, 0.0729209, 0.001153, 0.0071121
3.34, 3.34 teleport, 0.1596158, 0.0012218, 0.015783
3.35, 3.35 teleportv2, 0.0701086, 0.0011974, 0.0068461
3.36, 3.36 W-state, 0.0768238, 0.0015094, 0.0074802
3.37, 3.37 W3test, 0.0661131, 0.0012105, 0.0064401
3.38, 3.38 Shors Quantum Kernel, 24.8492114, 0.3411174, 2.4507043
