Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1551486, 0.0164143, 0.0137618
2.1, 2.1 Superdense coding of 0, 0.0722441, 0.0010382, 0.007082
2.2, 2.2 Superdense coding of 1, 0.0637308, 0.0009332, 0.0062356
2.3, 2.3 Superdense coding of 2, 0.0729414, 0.0012509, 0.0071265
2.4, 2.4 Superdense coding of 3, 0.0733518, 0.0011413, 0.0071376
2.5, 2.5 Deutsch Algorithm Constant True, 0.0805788, 0.0012765, 0.0078451
2.6, 2.6 Deutsch Algorithm Constant False, 0.0797026, 0.0015451, 0.0077478
2.7, 2.7 Deutsch Algorithm Identity, 0.0698282, 0.001104, 0.0068244
2.8, 2.8 Deutsch Algorithm Inversion, 0.0701125, 0.0008714, 0.006875
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0779173, 0.0017313, 0.0075651
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0724985, 0.0017619, 0.0070357
2.11, 2.11 Simons Algorithm for 11, 0.0745362, 0.0012392, 0.0072895
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0764964, 0.0012379, 0.0074855
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0774629, 0.0015817, 0.007545
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0929562, 0.0024493, 0.0089978
2.15, 2.15 Gover's search with 9 items, 0.0978561, 0.0028949, 0.0094636
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0835719, 0.0019449, 0.0081082
2.17, 2.17 011_3_qubit_grover_50_, 0.1009174, 0.0028833, 0.009764
2.18, 2.18 adder, 0.0676518, 0.0024893, 0.0064701
2.19, 2.19 bernstein-vazirani, 0.0819917, 0.0015477, 0.008
2.20, 2.20 bigadder, 0.0706272, 0.0048515, 0.0065493
2.21, 2.21 Deutsch_Algorithm, 0.0665118, 0.0011921, 0.0064849
2.22, 2.22 inverseqft1, 0.0742819, 0.0015372, 0.0072263
2.23, 2.23 inverseqft2, 0.0655569, 0.0012639, 0.0063968
2.24, 2.24 ipea_3_pi_8, 0.0931573, 0.0028053, 0.0090062
2.25, 2.25 iswap, 0.0744324, 0.0011051, 0.0072974
2.26, 2.26 pea_3_pi_8, 0.0968768, 0.0024521, 0.0093913
2.27, 2.27 qec, 0.0672, 0.0013391, 0.0065526
2.28, 2.28 qe_qft_3, 0.0721434, 0.0011241, 0.0070542
2.29, 2.29 qe_qft_4, 0.0836752, 0.0019082, 0.0081346
2.30, 2.30 qe_qft_5, 0.0971158, 0.0021545, 0.0094444
2.31, 2.31 qft, 0.0728044, 0.0017262, 0.0070741
2.32, 2.32 qpt, 0.064188, 0.0007473, 0.0063208
2.33, 2.33 rb, 0.0663022, 0.0011598, 0.0064636
2.34, 2.34 teleport, 0.0623153, 0.0009771, 0.0060274
2.35, 2.35 teleportv2, 0.0628927, 0.0010678, 0.00612
2.36, 2.36 W-state, 0.065082, 0.0011454, 0.0063438
2.37, 2.37 W3test, 0.0651228, 0.0010324, 0.0063616
2.38, 2.38 Shors Quantum Kernel, 21.6436407, 0.3420906, 2.1300486
