Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1394131, 0.0134985, 0.0124103
3.1, 3.1 Superdense coding of 0, 0.0673277, 0.0013109, 0.0065526
3.2, 3.2 Superdense coding of 1, 0.0698393, 0.0016848, 0.0067559
3.3, 3.3 Superdense coding of 2, 0.0654633, 0.0013014, 0.0063649
3.4, 3.4 Superdense coding of 3, 0.0688722, 0.0013581, 0.0066894
3.5, 3.5 Deutsch Algorithm Constant True, 0.0698314, 0.0016434, 0.0067379
3.6, 3.6 Deutsch Algorithm Constant False, 0.0746221, 0.0018431, 0.0072119
3.7, 3.7 Deutsch Algorithm Identity, 0.0670192, 0.001261, 0.0065278
3.8, 3.8 Deutsch Algorithm Inversion, 0.0649329, 0.0013499, 0.0063023
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0729235, 0.0017258, 0.0070674
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0685688, 0.0019355, 0.0066047
3.11, 3.11 Simons Algorithm for 11, 0.0681477, 0.0012743, 0.0066472
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0694664, 0.0015631, 0.0067589
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.083223, 0.0018072, 0.0080843
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0807152, 0.0020357, 0.0078195
3.15, 3.15 Gover's search with 9 items, 0.0963787, 0.0024589, 0.009342
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0792296, 0.0016698, 0.0076648
3.17, 3.17 011_3_qubit_grover_50_, 0.0990504, 0.002947, 0.009573
3.18, 3.18 adder, 0.0585229, 0.0026965, 0.0055278
3.19, 3.19 bernstein-vazirani, 0.0737209, 0.0017585, 0.0071159
3.20, 3.20 bigadder, 0.0672209, 0.0042389, 0.0062365
3.21, 3.21 Deutsch_Algorithm, 0.0646115, 0.0012963, 0.0062781
3.22, 3.22 inverseqft1, 0.0690134, 0.0015776, 0.0066822
3.23, 3.23 inverseqft2, 0.0710082, 0.001413, 0.0069062
3.24, 3.24 ipea_3_pi_8, 0.086063, 0.0025188, 0.0083218
3.25, 3.25 iswap, 0.0703611, 0.00136, 0.0068423
3.26, 3.26 pea_3_pi_8, 0.0895545, 0.0024464, 0.0086626
3.27, 3.27 qec, 0.069402, 0.0014619, 0.0067298
3.28, 3.28 qe_qft_3, 0.0708018, 0.0013251, 0.0068946
3.29, 3.29 qe_qft_4, 0.0856202, 0.0024714, 0.0082689
3.30, 3.30 qe_qft_5, 0.0904442, 0.002376, 0.0087547
3.31, 3.31 qft, 0.0734758, 0.0015998, 0.0071411
3.32, 3.32 qpt, 0.0652623, 0.0012637, 0.0063356
3.33, 3.33 rb, 0.0676488, 0.0012355, 0.0065841
3.34, 3.34 teleport, 0.0677945, 0.001565, 0.0065688
3.35, 3.35 teleportv2, 0.0680106, 0.001307, 0.0066125
3.36, 3.36 W-state, 0.0689566, 0.0014587, 0.0066974
3.37, 3.37 W3test, 0.0718264, 0.0014297, 0.0069728
3.38, 3.38 Shors Quantum Kernel, 22.1786629, 0.3082411, 2.1869383
