"Qubit Index","Priority 1","Priority 2","Priority 3","Priority 4","Priority 5","Priority 6","Priority 7","Priority 8","Priority 9","Priority 10","Priority 11","Priority 12","Priority 13","Priority 14","Priority 15","Priority 16","Priority 17","Priority 18","Priority 19","Priority 20","Priority 21","Priority 22","Priority 23","Priority 24","Priority 25","Priority 26","Priority 27","Priority 28","Priority 29","Priority 30","Priority 31","Priority 32","Priority 33","Priority 34","Priority 35","Priority 36","Priority 37","Priority 38","Priority 39","Priority 40","Priority 41","Priority 42","Priority 43","Priority 44","Priority 45","Priority 46","Priority 47","Priority 48","Priority 49","Priority 50","Priority 51","Priority 52","Priority 53","Priority 54","Priority 55","Priority 56","Priority 57","Priority 58","Priority 59","Priority 60","Priority 61","Priority 62","Priority 63","Priority 64","Priority 65","Priority 66","Priority 67","Priority 68","Priority 69","Priority 70","Priority 71","Priority 72","Priority 73","Priority 74","Priority 75","Priority 76","Priority 77","Priority 78","Priority 79","Priority 80","Priority 81","Priority 82"
"0","q0::u3 (29246B1)","q0::cx* (485E42)",,"q0::cx* (2E5D330)",,"q0::cx* (2B7D262)",,"q0::cx* (299141)",,"q0::cx* (126F5B4)",,"q0::cx* (153BE24)",,"q0::cx* (37F2978)",,"q0::cx* (33C1F19)",,"q0::cx* (205D6EE)",,"q0::cx* (3D9015F)",,"q0::cx* (3A96F56)",,"q0::cx* (9C3A38)",,"q0::cx* (16E6BEF)",,"q0::cx* (3F026E3)",,"q0::cx* (2FC4DFB)",,"q0::cx* (1D4ACA0)","q0::u3 (7A11A2)","q0::measurement (4A9EB9)","q0::reset (29F9485)","q0::u3 (39C38AF)","q0::cx* (6DEF69)",,"q0::cx* (2C8C04F)",,"q0::cx* (184D94B)",,"q0::cx* (308C0C2)",,"q0::cx* (1C4FD9E)",,"q0::cx* (3543F47)",,"q0::cx* (1A805A4)",,"q0::cx* (229C91E)","q0::if 1 then u3 (3781211)","q0::u3 (338A29C)","q0::measurement (FDB780)","q0::reset (EB7387)","q0::u3 (470FC0)","q0::cx* (27BFBF9)",,"q0::cx* (13AB9D2)",,"q0::cx* (394CB73)",,"q0::cx* (2145F85)","q0::if 1 then u3 (2B75BAF)","q0::if 2 then u3 (72392F)","q0::if 3 then u3 (402AD)","q0::u3 (24181A)","q0::measurement (144D8EF)","q0::reset (36BA06E)","q0::u3 (2C8A3DE)","q0::cx* (17BD961)",,"q0::cx* (2FC7E1)","q0::if 1 then u3 (1AE06EB)","q0::if 2 then u3 (31E3E45)","q0::if 3 then u3 (103070)","q0::if 4 then u3 (91B3F6)","q0::if 5 then u3 (11F53A6)","q0::if 6 then u3 (219F0DB)","q0::if 7 then u3 (2E977B4)","q0::u3 (235355C)","q0::measurement (3DEE043)"
"1","q1::u3 (3247C40)","q1::cx (485E42)","q1::u3 (28B505A)","q1::cx (2E5D330)","q1::u3 (2146CB5)","q1::cx (2B7D262)","q1::u3 (766579)","q1::cx (299141)","q1::u3 (1761B4C)","q1::cx (126F5B4)","q1::u3 (25EA359)","q1::cx (153BE24)","q1::u3 (3F1AF46)","q1::cx (37F2978)","q1::u3 (378753B)","q1::cx (33C1F19)","q1::u3 (11D17E1)","q1::cx (205D6EE)","q1::u3 (2348E5F)","q1::cx (3D9015F)","q1::u3 (2A10C5E)","q1::cx (3A96F56)","q1::u3 (F4EA06)","q1::cx (9C3A38)","q1::u3 (17E0BFE)","q1::cx (16E6BEF)","q1::u3 (E1CB6E)","q1::cx (3F026E3)","q1::u3 (3715DFF)","q1::cx (2FC4DFB)","q1::u3 (2DEBDD8)","q1::cx (1D4ACA0)",,,,"q1::u3 (7DFE28)","q1::cx (6DEF69)","q1::u3 (3DD6AB3)","q1::cx (2C8C04F)","q1::u3 (10EC2CF)","q1::cx (184D94B)","q1::u3 (1ABA3A3)","q1::cx (308C0C2)","q1::u3 (34EC6D8)","q1::cx (1C4FD9E)","q1::u3 (3ECEA96)","q1::cx (3543F47)","q1::u3 (1F63984)","q1::cx (1A805A4)","q1::u3 (2E832CA)","q1::cx (229C91E)",,,,,"q1::u3 (27F8DC6)","q1::cx (27BFBF9)","q1::u3 (25BDBC2)","q1::cx (13AB9D2)","q1::u3 (3108862)","q1::cx (394CB73)","q1::u3 (3B270E)","q1::cx (2145F85)",,,,,,,"q1::u3 (10DC2D1)","q1::cx (17BD961)","q1::u3 (15AA46E)","q1::cx (2FC7E1)"
"2"
"3"
"4"
"5"
"6"
"7"
"8"
"9"
"10"
"11"
"12"
"13"
"14"
"15"
"16"
"17"
"18"
"19"
"20"
"21"
"22"
"23"
"24"
"25"
"26"
"27"
"28"
"29"
"30"
"31"
"32"
