Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1561271, 0.014691, 0.0140068
2.1, 2.1 Superdense coding of 0, 0.0688457, 0.0011911, 0.0067124
2.2, 2.2 Superdense coding of 1, 0.067293, 0.0010452, 0.0065995
2.3, 2.3 Superdense coding of 2, 0.0688076, 0.0008053, 0.0067598
2.4, 2.4 Superdense coding of 3, 0.0624347, 0.0009016, 0.0061184
2.5, 2.5 Deutsch Algorithm Constant True, 0.0662911, 0.0011131, 0.0064376
2.6, 2.6 Deutsch Algorithm Constant False, 0.0797242, 0.0008166, 0.0078361
2.7, 2.7 Deutsch Algorithm Identity, 0.0645656, 0.0012269, 0.0062813
2.8, 2.8 Deutsch Algorithm Inversion, 0.0794624, 0.0014518, 0.0077484
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0745965, 0.0019033, 0.00723
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.062991, 0.0015021, 0.0060903
2.11, 2.11 Simons Algorithm for 11, 0.06583, 0.0010583, 0.0064422
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.072664, 0.0010755, 0.0071037
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0705695, 0.0017908, 0.0066978
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0915274, 0.0021672, 0.0088664
2.15, 2.15 Gover's search with 9 items, 0.0996852, 0.0023411, 0.0096856
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.080946, 0.0018971, 0.0078551
2.17, 2.17 011_3_qubit_grover_50_, 0.0988534, 0.0023749, 0.0095915
2.18, 2.18 adder, 0.0676636, 0.0021383, 0.0064914
2.19, 2.19 bernstein-vazirani, 0.0755793, 0.0011955, 0.0073844
2.20, 2.20 bigadder, 0.0731355, 0.0038382, 0.0068596
2.21, 2.21 Deutsch_Algorithm, 0.0613494, 0.0009095, 0.0059967
2.22, 2.22 inverseqft1, 0.0616923, 0.0012021, 0.0060018
2.23, 2.23 inverseqft2, 0.0667104, 0.0010423, 0.0065363
2.24, 2.24 ipea_3_pi_8, 0.0862519, 0.0023128, 0.008332
2.25, 2.25 iswap, 0.068832, 0.0008752, 0.0067353
2.26, 2.26 pea_3_pi_8, 0.0916218, 0.002336, 0.0088804
2.27, 2.27 qec, 0.0660992, 0.0013332, 0.0064376
2.28, 2.28 qe_qft_3, 0.066448, 0.0011454, 0.0064768
2.29, 2.29 qe_qft_4, 0.0898149, 0.0015713, 0.0087614
2.30, 2.30 qe_qft_5, 0.0913766, 0.0023811, 0.0088428
2.31, 2.31 qft, 0.0773681, 0.0015532, 0.007522
2.32, 2.32 qpt, 0.0677649, 0.0009215, 0.0066087
2.33, 2.33 rb, 0.0692533, 0.0010835, 0.0067716
2.34, 2.34 teleport, 0.0619399, 0.0010146, 0.0060439
2.35, 2.35 teleportv2, 0.0655583, 0.0012555, 0.0063391
2.36, 2.36 W-state, 0.070734, 0.0012027, 0.0068926
2.37, 2.37 W3test, 0.064683, 0.001129, 0.006301
2.38, 2.38 Shors Quantum Kernel, 22.2636774, 0.3216461, 2.1940963
