Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1465, 0.0145025, 0.0130797
1.1, 1.1 Superdense coding of 0, 0.0682385, 0.001142, 0.0066663
1.2, 1.2 Superdense coding of 1, 0.0665745, 0.0013359, 0.006476
1.3, 1.3 Superdense coding of 2, 0.0698093, 0.0013826, 0.0067843
1.4, 1.4 Superdense coding of 3, 0.0744477, 0.0013778, 0.0072556
1.5, 1.5 Deutsch Algorithm Constant True, 0.0668378, 0.001124, 0.0065317
1.6, 1.6 Deutsch Algorithm Constant False, 0.0823747, 0.0013512, 0.0080292
1.7, 1.7 Deutsch Algorithm Identity, 0.0669792, 0.0012992, 0.0065196
1.8, 1.8 Deutsch Algorithm Inversion, 0.0692557, 0.0020969, 0.0066519
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0825862, 0.0019461, 0.0079978
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0771174, 0.0021083, 0.007455
1.11, 1.11 Simons Algorithm for 11, 0.0864687, 0.0015028, 0.0084334
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0738241, 0.0014791, 0.0071693
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0843048, 0.0019871, 0.0081616
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0942209, 0.0024791, 0.00912
1.15, 1.15 Gover's search with 9 items, 0.1131903, 0.0028175, 0.010986
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0826067, 0.0018841, 0.0080245
1.17, 1.17 011_3_qubit_grover_50_, 0.1145139, 0.0032979, 0.0110635
1.18, 1.18 adder, 0.0677941, 0.0029039, 0.0064238
1.19, 1.19 bernstein-vazirani, 0.0782117, 0.0015771, 0.0076096
1.20, 1.20 bigadder, 0.0736117, 0.0040857, 0.0068866
1.21, 1.21 Deutsch_Algorithm, 0.0711598, 0.0013417, 0.006922
1.22, 1.22 inverseqft1, 0.0740393, 0.0017351, 0.0071765
1.23, 1.23 inverseqft2, 0.0774803, 0.0021816, 0.007472
1.24, 1.24 ipea_3_pi_8, 0.0994606, 0.0025607, 0.0096235
1.25, 1.25 iswap, 0.0777769, 0.0013353, 0.0076009
1.26, 1.26 pea_3_pi_8, 0.098808, 0.002802, 0.0095497
1.27, 1.27 qec, 0.0785747, 0.0015973, 0.0076136
1.28, 1.28 qe_qft_3, 0.0718241, 0.0014945, 0.0069815
1.29, 1.29 qe_qft_4, 0.0918362, 0.0020422, 0.0089297
1.30, 1.30 qe_qft_5, 0.0987488, 0.0023254, 0.0095913
1.31, 1.31 qft, 0.0776002, 0.0017677, 0.0075369
1.32, 1.32 qpt, 0.072369, 0.0011557, 0.0070803
1.33, 1.33 rb, 0.0713379, 0.0016032, 0.0069108
1.34, 1.34 teleport, 0.0744239, 0.0013506, 0.0072461
1.35, 1.35 teleportv2, 0.0718985, 0.0012696, 0.0070322
1.36, 1.36 W-state, 0.080395, 0.0019601, 0.0077775
1.37, 1.37 W3test, 0.0758018, 0.0018574, 0.0073269
1.38, 1.38 Shors Quantum Kernel, 25.3955647, 0.3659514, 2.5028637
