Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1570211, 0.0162964, 0.013945
1.1, 1.1 Superdense coding of 0, 0.0764116, 0.0012651, 0.0074499
1.2, 1.2 Superdense coding of 1, 0.0750646, 0.0013201, 0.0073005
1.3, 1.3 Superdense coding of 2, 0.0754794, 0.0012227, 0.0073598
1.4, 1.4 Superdense coding of 3, 0.074863, 0.0011681, 0.0073343
1.5, 1.5 Deutsch Algorithm Constant True, 0.0720788, 0.0012648, 0.0069886
1.6, 1.6 Deutsch Algorithm Constant False, 0.0791145, 0.0012535, 0.0077378
1.7, 1.7 Deutsch Algorithm Identity, 0.071222, 0.001452, 0.0069257
1.8, 1.8 Deutsch Algorithm Inversion, 0.0774088, 0.0016891, 0.007537
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0771367, 0.0031229, 0.0073424
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0696592, 0.0019638, 0.0066978
1.11, 1.11 Simons Algorithm for 11, 0.0795735, 0.001561, 0.0077477
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0806801, 0.0015355, 0.0078754
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0831255, 0.0017639, 0.0080817
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0854212, 0.0019584, 0.0083033
1.15, 1.15 Gover's search with 9 items, 0.1034005, 0.0028212, 0.0099965
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0845454, 0.0019873, 0.0082031
1.17, 1.17 011_3_qubit_grover_50_, 0.1146103, 0.0035707, 0.0110391
1.18, 1.18 adder, 0.0646373, 0.0026118, 0.0061404
1.19, 1.19 bernstein-vazirani, 0.0816454, 0.0014829, 0.0079565
1.20, 1.20 bigadder, 0.0810676, 0.0041844, 0.0076389
1.21, 1.21 Deutsch_Algorithm, 0.0748882, 0.0012714, 0.0072888
1.22, 1.22 inverseqft1, 0.0789784, 0.0016445, 0.0076775
1.23, 1.23 inverseqft2, 0.0784482, 0.0016102, 0.0076267
1.24, 1.24 ipea_3_pi_8, 0.095344, 0.002293, 0.0092488
1.25, 1.25 iswap, 0.2097338, 0.0012303, 0.0207985
1.26, 1.26 pea_3_pi_8, 0.1066146, 0.0026451, 0.0103366
1.27, 1.27 qec, 0.0800615, 0.0012599, 0.0078411
1.28, 1.28 qe_qft_3, 0.0777167, 0.0019848, 0.0075181
1.29, 1.29 qe_qft_4, 0.0965056, 0.0022588, 0.0093571
1.30, 1.30 qe_qft_5, 0.1137448, 0.0021704, 0.0111054
1.31, 1.31 qft, 0.0859825, 0.0021861, 0.008327
1.32, 1.32 qpt, 0.0781119, 0.0010654, 0.0076385
1.33, 1.33 rb, 0.0822432, 0.0013772, 0.0080386
1.34, 1.34 teleport, 0.0727966, 0.0013044, 0.0071064
1.35, 1.35 teleportv2, 0.0765592, 0.0012053, 0.0074779
1.36, 1.36 W-state, 0.0837666, 0.0017783, 0.0081616
1.37, 1.37 W3test, 0.0731253, 0.0014808, 0.0071193
1.38, 1.38 Shors Quantum Kernel, 37.2476557, 0.4064203, 3.6840402
