Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1411029, 0.0145658, 0.0125184
3.1, 3.1 Superdense coding of 0, 0.0670059, 0.0017404, 0.0064682
3.2, 3.2 Superdense coding of 1, 0.0655823, 0.0011235, 0.0063859
3.3, 3.3 Superdense coding of 2, 0.0661056, 0.0013271, 0.006426
3.4, 3.4 Superdense coding of 3, 0.0685786, 0.0012455, 0.0066851
3.5, 3.5 Deutsch Algorithm Constant True, 0.0676684, 0.0011222, 0.0065727
3.6, 3.6 Deutsch Algorithm Constant False, 0.0741283, 0.0012249, 0.0072317
3.7, 3.7 Deutsch Algorithm Identity, 0.0653249, 0.0012333, 0.0063643
3.8, 3.8 Deutsch Algorithm Inversion, 0.0663955, 0.0016384, 0.0064112
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0715508, 0.0017431, 0.0069266
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0677808, 0.0020231, 0.0065303
3.11, 3.11 Simons Algorithm for 11, 0.0708981, 0.0013148, 0.0069041
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0730321, 0.0015357, 0.0070924
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0746686, 0.0017426, 0.0072303
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0840567, 0.0018636, 0.0081748
3.15, 3.15 Gover's search with 9 items, 0.0946971, 0.0027938, 0.0091519
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0765589, 0.0016815, 0.0074299
3.17, 3.17 011_3_qubit_grover_50_, 0.0975789, 0.0034217, 0.0093649
3.18, 3.18 adder, 0.0592475, 0.0026014, 0.0056131
3.19, 3.19 bernstein-vazirani, 0.07524, 0.0015148, 0.0073244
3.20, 3.20 bigadder, 0.0662199, 0.0043605, 0.0061249
3.21, 3.21 Deutsch_Algorithm, 0.0681646, 0.0020941, 0.0065504
3.22, 3.22 inverseqft1, 0.0672131, 0.0017011, 0.0065152
3.23, 3.23 inverseqft2, 0.0734074, 0.0019781, 0.0070939
3.24, 3.24 ipea_3_pi_8, 0.0890112, 0.0030461, 0.0085492
3.25, 3.25 iswap, 0.0688598, 0.001184, 0.0067198
3.26, 3.26 pea_3_pi_8, 0.095601, 0.0032691, 0.0091729
3.27, 3.27 qec, 0.0706476, 0.0014176, 0.006853
3.28, 3.28 qe_qft_3, 0.0729854, 0.0015332, 0.0070966
3.29, 3.29 qe_qft_4, 0.094727, 0.0032396, 0.0090761
3.30, 3.30 qe_qft_5, 0.0919826, 0.002842, 0.0088658
3.31, 3.31 qft, 0.076158, 0.0016428, 0.007405
3.32, 3.32 qpt, 0.0670649, 0.0011408, 0.0065438
3.33, 3.33 rb, 0.0662852, 0.0011705, 0.0064641
3.34, 3.34 teleport, 0.0680362, 0.0011725, 0.0066398
3.35, 3.35 teleportv2, 0.0652261, 0.0012859, 0.0063302
3.36, 3.36 W-state, 0.0766284, 0.0016386, 0.0074322
3.37, 3.37 W3test, 0.0668126, 0.0013078, 0.0064931
3.38, 3.38 Shors Quantum Kernel, 22.4287561, 0.3225914, 2.2104936
