Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1476606, 0.0151535, 0.0131465
3.1, 3.1 Superdense coding of 0, 0.0717787, 0.0014683, 0.006979
3.2, 3.2 Superdense coding of 1, 0.0732823, 0.0010167, 0.0071564
3.3, 3.3 Superdense coding of 2, 0.0740252, 0.0021384, 0.0071379
3.4, 3.4 Superdense coding of 3, 0.0761765, 0.001132, 0.007461
3.5, 3.5 Deutsch Algorithm Constant True, 0.078578, 0.0019593, 0.0075882
3.6, 3.6 Deutsch Algorithm Constant False, 0.0856723, 0.0013831, 0.0083448
3.7, 3.7 Deutsch Algorithm Identity, 0.0759238, 0.0011076, 0.0074182
3.8, 3.8 Deutsch Algorithm Inversion, 0.0812424, 0.0010764, 0.0079385
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0866414, 0.0023803, 0.0083899
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0809759, 0.0023386, 0.0077489
3.11, 3.11 Simons Algorithm for 11, 0.0892301, 0.0012924, 0.0087376
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0837783, 0.0012653, 0.0082218
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0947871, 0.0014018, 0.009306
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.0832936, 0.0020994, 0.0080749
3.15, 3.15 Gover's search with 9 items, 0.099248, 0.0025789, 0.0096378
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.6112807, 0.0019198, 0.0608791
3.17, 3.17 011_3_qubit_grover_50_, 0.108493, 0.0033863, 0.0104415
3.18, 3.18 adder, 0.0678895, 0.0026525, 0.0064546
3.19, 3.19 bernstein-vazirani, 0.0765381, 0.0012523, 0.0074811
3.20, 3.20 bigadder, 0.068966, 0.0040718, 0.006441
3.21, 3.21 Deutsch_Algorithm, 0.0703835, 0.0012432, 0.0068576
3.22, 3.22 inverseqft1, 0.0766767, 0.0017261, 0.0074326
3.23, 3.23 inverseqft2, 0.085415, 0.0012444, 0.0083455
3.24, 3.24 ipea_3_pi_8, 0.0932471, 0.0028713, 0.008964
3.25, 3.25 iswap, 0.0777518, 0.0012735, 0.0076062
3.26, 3.26 pea_3_pi_8, 0.1079681, 0.0022498, 0.0105372
3.27, 3.27 qec, 0.0734438, 0.0011867, 0.007169
3.28, 3.28 qe_qft_3, 0.0749935, 0.0013671, 0.0073043
3.29, 3.29 qe_qft_4, 0.0934156, 0.0020329, 0.0090811
3.30, 3.30 qe_qft_5, 0.0934213, 0.0026734, 0.0090223
3.31, 3.31 qft, 0.0809819, 0.0015181, 0.007887
3.32, 3.32 qpt, 0.1420983, 0.001137, 0.0140539
3.33, 3.33 rb, 0.075823, 0.0013767, 0.0074057
3.34, 3.34 teleport, 0.0771464, 0.0011845, 0.007546
3.35, 3.35 teleportv2, 0.076719, 0.0012454, 0.0074946
3.36, 3.36 W-state, 0.081145, 0.0015332, 0.0079015
3.37, 3.37 W3test, 0.0734834, 0.0013218, 0.0071642
3.38, 3.38 Shors Quantum Kernel, 29.9341834, 0.3779089, 2.9555343
