Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.24, 1.24 ipea_3_pi_8, 2.03:11:37.3188838, 00:00:00.0151490, 05:07:09.7302333
1.25, 1.25 iswap, 00:00:00.0151331, 00:00:00.0009694, 00:00:00.0013691
1.26, 1.26 pea_3_pi_8, 8.01:40:40.8039677, 00:00:00.0021003, 19:22:04.0801192
1.27, 1.27 qec, 00:00:00.0177430, 00:00:00.0012671, 00:00:00.0014144
1.28, 1.28 qe_qft_3, 00:00:00.0179568, 00:00:00.0008236, 00:00:00.0016624
1.29, 1.29 qe_qft_4, 00:00:01.5777716, 00:00:00.0015918, 00:00:00.1575753
1.30, 1.30 qe_qft_5, 00:03:56.1169838, 00:00:00.0022568, 00:00:23.6114288
1.31, 1.31 qft, 00:00:00.0358893, 00:00:00.0020958, 00:00:00.0033112
1.32, 1.32 qpt, 00:00:00.0163387, 00:00:00.0010619, 00:00:00.0014672
1.33, 1.33 rb, 00:00:00.0305174, 00:00:00.0011922, 00:00:00.0028629
1.34, 1.34 teleport, 00:00:00.0169424, 00:00:00.0011446, 00:00:00.0015162
1.35, 1.35 teleportv2, 00:00:00.0172766, 00:00:00.0012016, 00:00:00.0015662
1.36, 1.36 W-state, 00:00:00.0251665, 00:00:00.0014139, 00:00:00.0023095
1.37, 1.37 W3test, 00:00:00.0167615, 00:00:00.0011232, 00:00:00.0015105
