Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1343433, 0.0139929, 0.0119058
2.1, 2.1 Superdense coding of 0, 0.0630285, 0.0010285, 0.006138
2.2, 2.2 Superdense coding of 1, 0.0626797, 0.0009224, 0.0061061
2.3, 2.3 Superdense coding of 2, 0.0687046, 0.0019289, 0.0065986
2.4, 2.4 Superdense coding of 3, 0.0608525, 0.0012559, 0.0058958
2.5, 2.5 Deutsch Algorithm Constant True, 0.0649599, 0.0008955, 0.0063476
2.6, 2.6 Deutsch Algorithm Constant False, 0.0721214, 0.0009289, 0.0070634
2.7, 2.7 Deutsch Algorithm Identity, 0.0647321, 0.0008381, 0.0063239
2.8, 2.8 Deutsch Algorithm Inversion, 0.0646585, 0.0010089, 0.0063061
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0723861, 0.0018194, 0.0069799
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.065554, 0.002134, 0.0062887
2.11, 2.11 Simons Algorithm for 11, 0.0633998, 0.001071, 0.0061789
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0668485, 0.0010556, 0.0065275
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0690772, 0.0014859, 0.0067119
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0824708, 0.0018662, 0.0079886
2.15, 2.15 Gover's search with 9 items, 0.0909648, 0.0023969, 0.0087582
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.070379, 0.0015188, 0.0068039
2.17, 2.17 011_3_qubit_grover_50_, 0.0931423, 0.002592, 0.0090035
2.18, 2.18 adder, 0.0582326, 0.002115, 0.0055714
2.19, 2.19 bernstein-vazirani, 0.0689214, 0.0012775, 0.0066888
2.20, 2.20 bigadder, 0.0654753, 0.0043025, 0.0060457
2.21, 2.21 Deutsch_Algorithm, 0.0595783, 0.001216, 0.0057745
2.22, 2.22 inverseqft1, 0.062801, 0.001438, 0.0060852
2.23, 2.23 inverseqft2, 0.0681187, 0.0010972, 0.0066539
2.24, 2.24 ipea_3_pi_8, 0.0816776, 0.0023008, 0.0078782
2.25, 2.25 iswap, 0.067906, 0.0009586, 0.0066396
2.26, 2.26 pea_3_pi_8, 0.0870608, 0.0021179, 0.0084435
2.27, 2.27 qec, 0.0631457, 0.0010656, 0.0061563
2.28, 2.28 qe_qft_3, 0.0634913, 0.0010889, 0.0061937
2.29, 2.29 qe_qft_4, 0.0794121, 0.0017737, 0.0077033
2.30, 2.30 qe_qft_5, 0.0847571, 0.0019657, 0.0082284
2.31, 2.31 qft, 0.0723381, 0.0012437, 0.0070409
2.32, 2.32 qpt, 0.0604178, 0.0008973, 0.0058833
2.33, 2.33 rb, 0.0616101, 0.0009312, 0.0060132
2.34, 2.34 teleport, 0.074845, 0.0016505, 0.0072428
2.35, 2.35 teleportv2, 0.0624484, 0.0009984, 0.0060782
2.36, 2.36 W-state, 0.0689805, 0.0011807, 0.0067301
2.37, 2.37 W3test, 0.059778, 0.0009865, 0.0058369
2.38, 2.38 Shors Quantum Kernel, 25.0996712, 0.3198885, 2.4778772
