Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1391017, 0.0137999, 0.0123886
2.1, 2.1 Superdense coding of 0, 0.061882, 0.0011947, 0.006025
2.2, 2.2 Superdense coding of 1, 0.0600913, 0.000921, 0.0058687
2.3, 2.3 Superdense coding of 2, 0.0626116, 0.0008338, 0.0061316
2.4, 2.4 Superdense coding of 3, 0.0664024, 0.0009569, 0.0065034
2.5, 2.5 Deutsch Algorithm Constant True, 0.0671828, 0.0017281, 0.006443
2.6, 2.6 Deutsch Algorithm Constant False, 0.0705006, 0.0009842, 0.00691
2.7, 2.7 Deutsch Algorithm Identity, 0.061705, 0.001184, 0.0060002
2.8, 2.8 Deutsch Algorithm Inversion, 0.0624421, 0.0009776, 0.0061002
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0708917, 0.002448, 0.0067914
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0676383, 0.0017307, 0.0065408
2.11, 2.11 Simons Algorithm for 11, 0.0650655, 0.0010585, 0.0063453
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0679124, 0.0013163, 0.0066081
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0732121, 0.0013694, 0.0071311
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0789401, 0.002003, 0.0076487
2.15, 2.15 Gover's search with 9 items, 0.0918833, 0.00238, 0.0088977
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0742666, 0.0014792, 0.0072109
2.17, 2.17 011_3_qubit_grover_50_, 0.0961406, 0.0025486, 0.009308
2.18, 2.18 adder, 0.0622055, 0.0022504, 0.0059462
2.19, 2.19 bernstein-vazirani, 0.0712711, 0.0019055, 0.0068934
2.20, 2.20 bigadder, 0.0659916, 0.0037242, 0.0061739
2.21, 2.21 Deutsch_Algorithm, 0.0636453, 0.0010112, 0.006215
2.22, 2.22 inverseqft1, 0.0646756, 0.0013591, 0.0062858
2.23, 2.23 inverseqft2, 0.0666798, 0.0012025, 0.006499
2.24, 2.24 ipea_3_pi_8, 0.0838918, 0.002269, 0.0081155
2.25, 2.25 iswap, 0.0670735, 0.0010463, 0.0065515
2.26, 2.26 pea_3_pi_8, 0.0920064, 0.0025836, 0.008886
2.27, 2.27 qec, 0.0673563, 0.0012836, 0.0065498
2.28, 2.28 qe_qft_3, 0.0709601, 0.0014296, 0.006891
2.29, 2.29 qe_qft_4, 0.0873243, 0.0020044, 0.0084853
2.30, 2.30 qe_qft_5, 0.0904354, 0.0025978, 0.0087155
2.31, 2.31 qft, 0.0745451, 0.0016126, 0.0072268
2.32, 2.32 qpt, 0.0627955, 0.0008814, 0.0061535
2.33, 2.33 rb, 0.0652469, 0.0010881, 0.0063621
2.34, 2.34 teleport, 0.0641563, 0.0010111, 0.0062692
2.35, 2.35 teleportv2, 0.0618249, 0.0012814, 0.0059553
2.36, 2.36 W-state, 0.070103, 0.0013549, 0.0068386
2.37, 2.37 W3test, 0.0629375, 0.0010395, 0.0061546
2.38, 2.38 Shors Quantum Kernel, 21.7456271, 0.3242936, 2.1420238
