Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.161279, 0.0163154, 0.0143385
2.1, 2.1 Superdense coding of 0, 0.0731761, 0.0011106, 0.0071516
2.2, 2.2 Superdense coding of 1, 0.079054, 0.0011236, 0.0077289
2.3, 2.3 Superdense coding of 2, 0.0738809, 0.0012399, 0.0072177
2.4, 2.4 Superdense coding of 3, 0.0746335, 0.0012016, 0.007303
2.5, 2.5 Deutsch Algorithm Constant True, 0.0748096, 0.0013069, 0.0072806
2.6, 2.6 Deutsch Algorithm Constant False, 0.0816177, 0.0011598, 0.0079888
2.7, 2.7 Deutsch Algorithm Identity, 0.0719363, 0.0013039, 0.0070071
2.8, 2.8 Deutsch Algorithm Inversion, 0.0821143, 0.001468, 0.0080096
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0786821, 0.0025365, 0.0075752
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.070801, 0.0015268, 0.0068811
2.11, 2.11 Simons Algorithm for 11, 0.0775449, 0.0013381, 0.0075773
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0781101, 0.0015002, 0.0076116
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0848686, 0.0016999, 0.0082742
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0918302, 0.0019922, 0.0089341
2.15, 2.15 Gover's search with 9 items, 0.1079973, 0.0026996, 0.010478
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0823373, 0.001954, 0.0079722
2.17, 2.17 011_3_qubit_grover_50_, 0.1070496, 0.0031952, 0.0103445
2.18, 2.18 adder, 0.0625766, 0.0026333, 0.0059348
2.19, 2.19 bernstein-vazirani, 0.0798108, 0.0015559, 0.0077809
2.20, 2.20 bigadder, 0.0816564, 0.0052535, 0.0075893
2.21, 2.21 Deutsch_Algorithm, 0.0719054, 0.0010137, 0.0070447
2.22, 2.22 inverseqft1, 0.0721128, 0.0015796, 0.0070071
2.23, 2.23 inverseqft2, 0.0747027, 0.0012566, 0.0073066
2.24, 2.24 ipea_3_pi_8, 0.0952941, 0.0027262, 0.0092179
2.25, 2.25 iswap, 0.0738687, 0.0010966, 0.0072489
2.26, 2.26 pea_3_pi_8, 0.0926957, 0.0024703, 0.0089739
2.27, 2.27 qec, 0.0715146, 0.0012925, 0.0069761
2.28, 2.28 qe_qft_3, 0.1068651, 0.0012148, 0.0105189
2.29, 2.29 qe_qft_4, 0.083792, 0.001972, 0.0081084
2.30, 2.30 qe_qft_5, 0.0871785, 0.0021637, 0.0084496
2.31, 2.31 qft, 0.0762121, 0.0015772, 0.0074114
2.32, 2.32 qpt, 0.0662601, 0.0011272, 0.0064718
2.33, 2.33 rb, 0.0667815, 0.0010487, 0.0065374
2.34, 2.34 teleport, 0.0657756, 0.0010716, 0.0064349
2.35, 2.35 teleportv2, 0.0694356, 0.0012886, 0.0067587
2.36, 2.36 W-state, 0.075713, 0.0012009, 0.0073907
2.37, 2.37 W3test, 0.0741512, 0.0010237, 0.0072473
2.38, 2.38 Shors Quantum Kernel, 22.9299202, 0.3699715, 2.2558938
