Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1365249, 0.0148053, 0.0120481
1.1, 1.1 Superdense coding of 0, 0.0718238, 0.0018352, 0.0069174
1.2, 1.2 Superdense coding of 1, 0.0682083, 0.0013493, 0.006636
1.3, 1.3 Superdense coding of 2, 0.0701547, 0.0014866, 0.006791
1.4, 1.4 Superdense coding of 3, 0.0776438, 0.0014367, 0.0075534
1.5, 1.5 Deutsch Algorithm Constant True, 0.0716225, 0.0011799, 0.0069934
1.6, 1.6 Deutsch Algorithm Constant False, 0.0751209, 0.0014827, 0.0072884
1.7, 1.7 Deutsch Algorithm Identity, 0.0653767, 0.0013987, 0.0063409
1.8, 1.8 Deutsch Algorithm Inversion, 0.0711959, 0.0015203, 0.0069224
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0756504, 0.0029148, 0.0072084
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0690716, 0.0017172, 0.0066896
1.11, 1.11 Simons Algorithm for 11, 0.075933, 0.0013959, 0.0074026
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0709611, 0.0017137, 0.0068721
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0762303, 0.0016531, 0.0074083
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0856579, 0.0022413, 0.0082909
1.15, 1.15 Gover's search with 9 items, 0.1032361, 0.0030572, 0.0099617
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0777151, 0.0017545, 0.0075478
1.17, 1.17 011_3_qubit_grover_50_, 0.1060403, 0.0028398, 0.0102897
1.18, 1.18 adder, 0.0618768, 0.0030332, 0.0058306
1.19, 1.19 bernstein-vazirani, 0.0718646, 0.0019357, 0.0069369
1.20, 1.20 bigadder, 0.0719787, 0.0038061, 0.0067738
1.21, 1.21 Deutsch_Algorithm, 0.0669594, 0.00132, 0.0065163
1.22, 1.22 inverseqft1, 0.0712223, 0.0015644, 0.0069185
1.23, 1.23 inverseqft2, 0.0732899, 0.0014837, 0.0071262
1.24, 1.24 ipea_3_pi_8, 0.0941656, 0.0024998, 0.0091007
1.25, 1.25 iswap, 0.078245, 0.0013128, 0.0076303
1.26, 1.26 pea_3_pi_8, 0.1046576, 0.0028229, 0.0101226
1.27, 1.27 qec, 0.0757209, 0.001484, 0.0073792
1.28, 1.28 qe_qft_3, 0.0712845, 0.0016964, 0.0069184
1.29, 1.29 qe_qft_4, 0.0924908, 0.0019329, 0.0089964
1.30, 1.30 qe_qft_5, 0.0969118, 0.0023872, 0.0094005
1.31, 1.31 qft, 0.0797211, 0.0017628, 0.0077184
1.32, 1.32 qpt, 0.0685401, 0.0011799, 0.0066822
1.33, 1.33 rb, 0.0673384, 0.0014267, 0.006522
1.34, 1.34 teleport, 0.0702464, 0.0014024, 0.0068211
1.35, 1.35 teleportv2, 0.0681524, 0.0014551, 0.0066102
1.36, 1.36 W-state, 0.0729819, 0.0014725, 0.0071162
1.37, 1.37 W3test, 0.0692851, 0.0014488, 0.0067371
1.38, 1.38 Shors Quantum Kernel, 23.8504084, 0.3330111, 2.3516433
