Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1642514, 0.0175691, 0.014512
2.1, 2.1 Superdense coding of 0, 0.074855, 0.0011411, 0.0073036
2.2, 2.2 Superdense coding of 1, 0.0718914, 0.0010194, 0.0070361
2.3, 2.3 Superdense coding of 2, 0.0723715, 0.0010258, 0.0070803
2.4, 2.4 Superdense coding of 3, 0.0738286, 0.0010796, 0.0072222
2.5, 2.5 Deutsch Algorithm Constant True, 0.0757217, 0.0011059, 0.0073991
2.6, 2.6 Deutsch Algorithm Constant False, 0.0871623, 0.001278, 0.0085174
2.7, 2.7 Deutsch Algorithm Identity, 0.0779883, 0.0015208, 0.0075881
2.8, 2.8 Deutsch Algorithm Inversion, 0.0761101, 0.0013883, 0.0073804
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0742429, 0.0018014, 0.0072165
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0734228, 0.0013731, 0.0071591
2.11, 2.11 Simons Algorithm for 11, 0.077688, 0.0014779, 0.0075693
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0733886, 0.001424, 0.0071704
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0838441, 0.0014511, 0.0081696
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0936171, 0.0024645, 0.0090579
2.15, 2.15 Gover's search with 9 items, 0.1057631, 0.0025012, 0.0102867
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0836196, 0.0019469, 0.0081107
2.17, 2.17 011_3_qubit_grover_50_, 0.1020242, 0.002452, 0.0099261
2.18, 2.18 adder, 0.0743015, 0.002905, 0.0070786
2.19, 2.19 bernstein-vazirani, 0.0840231, 0.0011484, 0.0082581
2.20, 2.20 bigadder, 0.0804416, 0.0047079, 0.0075255
2.21, 2.21 Deutsch_Algorithm, 0.0972585, 0.0011726, 0.0095419
2.22, 2.22 inverseqft1, 0.0724064, 0.0015708, 0.0070386
2.23, 2.23 inverseqft2, 0.076321, 0.0011867, 0.0074572
2.24, 2.24 ipea_3_pi_8, 0.0910334, 0.0022088, 0.0088228
2.25, 2.25 iswap, 0.0728594, 0.0011898, 0.0071232
2.26, 2.26 pea_3_pi_8, 0.0970704, 0.0023647, 0.009412
2.27, 2.27 qec, 0.0716175, 0.0013263, 0.0069624
2.28, 2.28 qe_qft_3, 0.0788225, 0.0013122, 0.0077057
2.29, 2.29 qe_qft_4, 0.0908045, 0.0022074, 0.0088195
2.30, 2.30 qe_qft_5, 0.1048625, 0.0025559, 0.0101688
2.31, 2.31 qft, 0.0833329, 0.0016388, 0.0081149
2.32, 2.32 qpt, 0.0723442, 0.0007829, 0.0071037
2.33, 2.33 rb, 0.0735839, 0.0012187, 0.0071971
2.34, 2.34 teleport, 0.0714574, 0.0008385, 0.0070379
2.35, 2.35 teleportv2, 0.0770881, 0.0012143, 0.0075514
2.36, 2.36 W-state, 0.0804629, 0.0014373, 0.0078389
2.37, 2.37 W3test, 0.1147641, 0.0420515, 0.0072086
2.38, 2.38 Shors Quantum Kernel, 30.4174746, 0.3428851, 3.0073552
