"Operation Index","Operation Name","Latency","Priority"
0,"h (20702D9)","00:00:00.0010000","10"
1,"cx (23F19A8)","00:00:00.0020000","9"
2,"z (37E6EE)","00:00:00.0010000","7"
3,"cx (1F71E64)","00:00:00.0020000","6"
4,"h (1B0118C)","00:00:00.0010000","4"
5,"measurement (3309DED)","00:00:00.0030000","3"
6,"measurement (B58D5A)","00:00:00.0030000","3"
