Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1460659, 0.0144503, 0.0130032
1.1, 1.1 Superdense coding of 0, 0.0662858, 0.001692, 0.0063904
1.2, 1.2 Superdense coding of 1, 0.0676726, 0.0012918, 0.0065815
1.3, 1.3 Superdense coding of 2, 0.0683499, 0.0015036, 0.0066471
1.4, 1.4 Superdense coding of 3, 0.0754384, 0.0014618, 0.0073616
1.5, 1.5 Deutsch Algorithm Constant True, 0.069344, 0.0012122, 0.0066377
1.6, 1.6 Deutsch Algorithm Constant False, 0.0766372, 0.00101, 0.0075277
1.7, 1.7 Deutsch Algorithm Identity, 0.0692494, 0.0010325, 0.0067777
1.8, 1.8 Deutsch Algorithm Inversion, 0.077435, 0.0014514, 0.0075357
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0721018, 0.0021585, 0.0069325
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0686741, 0.0015907, 0.0066724
1.11, 1.11 Simons Algorithm for 11, 0.0812707, 0.0014141, 0.0079396
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0754818, 0.0022303, 0.0072755
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0797542, 0.0014798, 0.007775
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0839148, 0.002743, 0.0080596
1.15, 1.15 Gover's search with 9 items, 0.0976302, 0.0025019, 0.0094589
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0813423, 0.0017856, 0.0079008
1.17, 1.17 011_3_qubit_grover_50_, 0.1019203, 0.0028293, 0.0098703
1.18, 1.18 adder, 0.0585656, 0.0026018, 0.0055637
1.19, 1.19 bernstein-vazirani, 0.072987, 0.0015793, 0.007105
1.20, 1.20 bigadder, 0.0756127, 0.0051329, 0.0069656
1.21, 1.21 Deutsch_Algorithm, 0.0651944, 0.0012038, 0.0063544
1.22, 1.22 inverseqft1, 0.0743714, 0.0017392, 0.0072115
1.23, 1.23 inverseqft2, 0.0710552, 0.001432, 0.0069173
1.24, 1.24 ipea_3_pi_8, 0.0923747, 0.0023601, 0.0089633
1.25, 1.25 iswap, 0.0763348, 0.0018619, 0.0073916
1.26, 1.26 pea_3_pi_8, 0.0944031, 0.0032399, 0.0090665
1.27, 1.27 qec, 0.0752287, 0.0018439, 0.0072818
1.28, 1.28 qe_qft_3, 0.0729993, 0.0015985, 0.0070852
1.29, 1.29 qe_qft_4, 0.0894723, 0.001952, 0.0087003
1.30, 1.30 qe_qft_5, 0.0956313, 0.0024808, 0.0092462
1.31, 1.31 qft, 0.0802576, 0.0015374, 0.0078222
1.32, 1.32 qpt, 0.0685653, 0.0010315, 0.0067064
1.33, 1.33 rb, 0.0678265, 0.0018265, 0.0065598
1.34, 1.34 teleport, 0.0724461, 0.0012483, 0.0070732
1.35, 1.35 teleportv2, 0.0713868, 0.0016768, 0.0069289
1.36, 1.36 W-state, 0.0744302, 0.0015545, 0.007226
1.37, 1.37 W3test, 0.0694771, 0.0013802, 0.0067249
1.38, 1.38 Shors Quantum Kernel, 24.1167756, 0.359407, 2.37565
