Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.1735233, 0.0147639, 0.0157354
1.1, 1.1 Superdense coding of 0, 0.0687075, 0.0012217, 0.0066929
1.2, 1.2 Superdense coding of 1, 0.0681373, 0.0014956, 0.0066133
1.3, 1.3 Superdense coding of 2, 0.0681768, 0.001331, 0.0066311
1.4, 1.4 Superdense coding of 3, 0.0764831, 0.0017602, 0.0074276
1.5, 1.5 Deutsch Algorithm Constant True, 0.0679347, 0.0018744, 0.0065056
1.6, 1.6 Deutsch Algorithm Constant False, 0.0733498, 0.001263, 0.0071719
1.7, 1.7 Deutsch Algorithm Identity, 0.0682306, 0.0021676, 0.0065513
1.8, 1.8 Deutsch Algorithm Inversion, 0.0679628, 0.0016666, 0.0065847
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0741975, 0.0019003, 0.0071846
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0705544, 0.0016129, 0.0068416
1.11, 1.11 Simons Algorithm for 11, 0.0756739, 0.0014345, 0.0073778
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0708314, 0.0018164, 0.0068416
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0839492, 0.0016546, 0.0081718
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0874639, 0.0025922, 0.0084342
1.15, 1.15 Gover's search with 9 items, 0.1024644, 0.0027088, 0.0099046
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0797856, 0.001922, 0.0077206
1.17, 1.17 011_3_qubit_grover_50_, 0.1030902, 0.0030451, 0.0099603
1.18, 1.18 adder, 0.0632461, 0.0027082, 0.0059854
1.19, 1.19 bernstein-vazirani, 0.0736214, 0.0018718, 0.0071248
1.20, 1.20 bigadder, 0.0705488, 0.0036533, 0.0066467
1.21, 1.21 Deutsch_Algorithm, 0.0943355, 0.0012749, 0.0092572
1.22, 1.22 inverseqft1, 0.0741242, 0.001592, 0.0072111
1.23, 1.23 inverseqft2, 0.070829, 0.0014775, 0.0068872
1.24, 1.24 ipea_3_pi_8, 0.0932323, 0.0023651, 0.0090404
1.25, 1.25 iswap, 0.0737636, 0.0014265, 0.0071747
1.26, 1.26 pea_3_pi_8, 0.0969623, 0.0028085, 0.0093636
1.27, 1.27 qec, 0.0708512, 0.0014737, 0.0068898
1.28, 1.28 qe_qft_3, 0.0740134, 0.0017247, 0.0071858
1.29, 1.29 qe_qft_4, 0.0863179, 0.0019727, 0.0083906
1.30, 1.30 qe_qft_5, 0.0951968, 0.002291, 0.0092289
1.31, 1.31 qft, 0.0802641, 0.0018137, 0.0077963
1.32, 1.32 qpt, 0.067559, 0.0010992, 0.0066025
1.33, 1.33 rb, 0.06864, 0.0014358, 0.0066777
1.34, 1.34 teleport, 0.0728883, 0.0012638, 0.0071236
1.35, 1.35 teleportv2, 0.0662788, 0.0013411, 0.0064422
1.36, 1.36 W-state, 0.0731232, 0.0015503, 0.0071158
1.37, 1.37 W3test, 0.0672183, 0.0015032, 0.006494
1.38, 1.38 Shors Quantum Kernel, 24.3758133, 0.3384557, 2.4036238
