"Operation Index","Operation Name","Latency","Priority"
0,"h (3CB1BF5)","00:00:00.0010000","10"
1,"cx (223FBA4)","00:00:00.0020000","9"
2,"z (343D8C9)","00:00:00.0010000","7"
3,"cx (1629F15)","00:00:00.0020000","6"
4,"h (7797C1)","00:00:00.0010000","4"
5,"measurement (3455CE)","00:00:00.0030000","3"
6,"measurement (1D70446)","00:00:00.0030000","3"
