"Operation Index","Operation Name","Latency","Priority"
0,"h (1085A3F)","00:00:00.0010000","11"
1,"cx (14B2C3B)","00:00:00.0020000","10"
2,"x (3A48E15)","00:00:00.0010000","8"
3,"z (C8FEBE)","00:00:00.0010000","7"
4,"cx (310F4AF)","00:00:00.0020000","6"
5,"h (3989A29)","00:00:00.0010000","4"
6,"measurement (5D6B75)","00:00:00.0030000","3"
7,"measurement (348C725)","00:00:00.0030000","3"
