Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1632481, 0.0155881, 0.0146234
2.1, 2.1 Superdense coding of 0, 0.0693951, 0.0011152, 0.006786
2.2, 2.2 Superdense coding of 1, 0.0719909, 0.0011221, 0.0070565
2.3, 2.3 Superdense coding of 2, 0.1231615, 0.0009407, 0.0121909
2.4, 2.4 Superdense coding of 3, 0.0684141, 0.0010305, 0.0067044
2.5, 2.5 Deutsch Algorithm Constant True, 0.0737084, 0.001847, 0.0071067
2.6, 2.6 Deutsch Algorithm Constant False, 0.0856434, 0.0014067, 0.0083912
2.7, 2.7 Deutsch Algorithm Identity, 0.0706948, 0.0011241, 0.0069034
2.8, 2.8 Deutsch Algorithm Inversion, 0.0706979, 0.0009638, 0.0069419
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0743864, 0.0015462, 0.007237
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0762653, 0.0013873, 0.0074353
2.11, 2.11 Simons Algorithm for 11, 0.0724227, 0.0012552, 0.0070715
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0912619, 0.0013106, 0.0089521
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0785418, 0.0013503, 0.0076665
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.086342, 0.0026757, 0.0083302
2.15, 2.15 Gover's search with 9 items, 0.0943439, 0.0022974, 0.0091739
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0822481, 0.001657, 0.0080218
2.17, 2.17 011_3_qubit_grover_50_, 0.0971979, 0.0025116, 0.0094249
2.18, 2.18 adder, 0.0702297, 0.0037663, 0.0066237
2.19, 2.19 bernstein-vazirani, 0.078301, 0.0016028, 0.0076366
2.20, 2.20 bigadder, 0.1061599, 0.0292488, 0.0076382
2.21, 2.21 Deutsch_Algorithm, 0.0745237, 0.0012865, 0.007276
2.22, 2.22 inverseqft1, 0.0758204, 0.0018997, 0.0073492
2.23, 2.23 inverseqft2, 0.0768585, 0.0013624, 0.0075093
2.24, 2.24 ipea_3_pi_8, 0.0868927, 0.0024959, 0.0083868
2.25, 2.25 iswap, 0.0739279, 0.0010211, 0.0072548
2.26, 2.26 pea_3_pi_8, 0.0969298, 0.0029561, 0.0093519
2.27, 2.27 qec, 0.0757533, 0.0014899, 0.007386
2.28, 2.28 qe_qft_3, 0.0747536, 0.0010649, 0.0073048
2.29, 2.29 qe_qft_4, 0.0933504, 0.0028068, 0.0089913
2.30, 2.30 qe_qft_5, 0.1008866, 0.0024598, 0.00979
2.31, 2.31 qft, 0.0819894, 0.0015052, 0.0080172
2.32, 2.32 qpt, 0.0698107, 0.0008262, 0.0068484
2.33, 2.33 rb, 0.0693527, 0.0011392, 0.0067904
2.34, 2.34 teleport, 0.0854432, 0.0012629, 0.0083772
2.35, 2.35 teleportv2, 0.1081567, 0.0010751, 0.0106502
2.36, 2.36 W-state, 0.0798597, 0.0014207, 0.0078019
2.37, 2.37 W3test, 0.0673705, 0.0010464, 0.0065949
2.38, 2.38 Shors Quantum Kernel, 24.8233141, 0.3702846, 2.4452206
