Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
2.0, 2.0 Quantum Teleportation, 0.1438078, 0.0133096, 0.0128804
2.1, 2.1 Superdense coding of 0, 0.0702194, 0.0012214, 0.0068205
2.2, 2.2 Superdense coding of 1, 0.0612927, 0.0011649, 0.0059604
2.3, 2.3 Superdense coding of 2, 0.0628026, 0.0008886, 0.0061385
2.4, 2.4 Superdense coding of 3, 0.0616705, 0.0009147, 0.0060152
2.5, 2.5 Deutsch Algorithm Constant True, 0.0633092, 0.0008707, 0.0061883
2.6, 2.6 Deutsch Algorithm Constant False, 0.0691004, 0.0010863, 0.0067404
2.7, 2.7 Deutsch Algorithm Identity, 0.0598841, 0.000903, 0.0058464
2.8, 2.8 Deutsch Algorithm Inversion, 0.0590703, 0.0009069, 0.0057679
2.9, 2.9 Deutsch-Josza with 3 qubits, 0.0639073, 0.0016747, 0.0061727
2.10, 2.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0599887, 0.0012491, 0.0058287
2.11, 2.11 Simons Algorithm for 11, 0.0635894, 0.0010469, 0.0061854
2.12, 2.12 3 Qubit Quantum Fourier Transform, 0.0680022, 0.0010991, 0.0066407
2.13, 2.13 4 Qubit Quantum Fourier Transform, 0.0727263, 0.0014358, 0.0070591
2.14, 2.14 5 Qubit Quantum Fourier Transform, 0.0835921, 0.0027529, 0.00802
2.15, 2.15 Gover's search with 9 items, 0.0908278, 0.0024409, 0.0087846
2.16, 2.16 Quantum Approximate Optimization MaxCut, 0.0716972, 0.0014675, 0.0069472
2.17, 2.17 011_3_qubit_grover_50_, 0.0949386, 0.0029341, 0.0091473
2.18, 2.18 adder, 0.0550823, 0.0021337, 0.0052467
2.19, 2.19 bernstein-vazirani, 0.066902, 0.0014972, 0.0064638
2.20, 2.20 bigadder, 0.064105, 0.0037729, 0.0059808
2.21, 2.21 Deutsch_Algorithm, 0.0621882, 0.0011562, 0.0060488
2.22, 2.22 inverseqft1, 0.0638952, 0.0013312, 0.0062088
2.23, 2.23 inverseqft2, 0.0642139, 0.0010693, 0.0062655
2.24, 2.24 ipea_3_pi_8, 0.0786803, 0.0022467, 0.0075883
2.25, 2.25 iswap, 0.0664161, 0.0010213, 0.0064892
2.26, 2.26 pea_3_pi_8, 0.0874585, 0.0022997, 0.0084649
2.27, 2.27 qec, 0.0647165, 0.0010651, 0.0063168
2.28, 2.28 qe_qft_3, 0.0671759, 0.0010147, 0.0065684
2.29, 2.29 qe_qft_4, 0.0816909, 0.0017529, 0.0079246
2.30, 2.30 qe_qft_5, 0.0853259, 0.0020046, 0.0082789
2.31, 2.31 qft, 0.0697833, 0.0013337, 0.0067934
2.32, 2.32 qpt, 0.0593405, 0.0007404, 0.0058069
2.33, 2.33 rb, 0.0632907, 0.0009238, 0.0061594
2.34, 2.34 teleport, 0.0629061, 0.0009539, 0.0061384
2.35, 2.35 teleportv2, 0.0598492, 0.000972, 0.0058301
2.36, 2.36 W-state, 0.0660359, 0.0012358, 0.0064263
2.37, 2.37 W3test, 0.0628463, 0.0009482, 0.0061412
2.38, 2.38 Shors Quantum Kernel, 23.090019, 0.3097652, 2.2779303
