Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 0.146901, 0.0148062, 0.0130575
1.1, 1.1 Superdense coding of 0, 0.0746384, 0.0014285, 0.0072538
1.2, 1.2 Superdense coding of 1, 0.0688844, 0.0012505, 0.0067284
1.3, 1.3 Superdense coding of 2, 0.0650667, 0.0015777, 0.0062762
1.4, 1.4 Superdense coding of 3, 0.0734698, 0.0014068, 0.0071511
1.5, 1.5 Deutsch Algorithm Constant True, 0.0693832, 0.0013513, 0.00673
1.6, 1.6 Deutsch Algorithm Constant False, 0.0744616, 0.0012689, 0.0072492
1.7, 1.7 Deutsch Algorithm Identity, 0.0659083, 0.0012632, 0.0064153
1.8, 1.8 Deutsch Algorithm Inversion, 0.0722015, 0.0016059, 0.0070009
1.9, 1.9 Deutsch-Josza with 3 qubits, 0.0764335, 0.002271, 0.0073707
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0680868, 0.0017506, 0.0065918
1.11, 1.11 Simons Algorithm for 11, 0.0821792, 0.0014773, 0.0079833
1.12, 1.12 3 Qubit Quantum Fourier Transform, 0.0692722, 0.0020493, 0.0066534
1.13, 1.13 4 Qubit Quantum Fourier Transform, 0.0760622, 0.0016605, 0.007389
1.14, 1.14 5 Qubit Quantum Fourier Transform, 0.0846467, 0.0020629, 0.0082055
1.15, 1.15 Gover's search with 9 items, 0.0999559, 0.0026901, 0.0096669
1.16, 1.16 Quantum Approximate Optimization MaxCut, 0.0789801, 0.0019389, 0.0076597
1.17, 1.17 011_3_qubit_grover_50_, 0.1110282, 0.0028472, 0.010764
1.18, 1.18 adder, 0.0643895, 0.0034643, 0.0060319
1.19, 1.19 bernstein-vazirani, 0.0738041, 0.0015325, 0.0071785
1.20, 1.20 bigadder, 0.0727305, 0.0036821, 0.0068586
1.21, 1.21 Deutsch_Algorithm, 0.0645099, 0.0013756, 0.0062742
1.22, 1.22 inverseqft1, 0.0694215, 0.0017503, 0.0067291
1.23, 1.23 inverseqft2, 0.0755301, 0.001496, 0.0073312
1.24, 1.24 ipea_3_pi_8, 0.0937467, 0.0024842, 0.0090478
1.25, 1.25 iswap, 0.0721041, 0.0013936, 0.0070238
1.26, 1.26 pea_3_pi_8, 0.0962945, 0.0028983, 0.0092897
1.27, 1.27 qec, 0.0721086, 0.0014926, 0.0070171
1.28, 1.28 qe_qft_3, 0.0688792, 0.0013382, 0.0067205
1.29, 1.29 qe_qft_4, 0.091111, 0.0018802, 0.0088716
1.30, 1.30 qe_qft_5, 0.093895, 0.0027497, 0.0090691
1.31, 1.31 qft, 0.0778443, 0.0020716, 0.0075266
1.32, 1.32 qpt, 0.0724388, 0.0014068, 0.0070579
1.33, 1.33 rb, 0.0686118, 0.0013001, 0.0066904
1.34, 1.34 teleport, 0.0679798, 0.0015827, 0.0065632
1.35, 1.35 teleportv2, 0.0689207, 0.0013553, 0.006704
1.36, 1.36 W-state, 0.0772357, 0.0018759, 0.0075001
1.37, 1.37 W3test, 0.0702123, 0.0012601, 0.0068522
1.38, 1.38 Shors Quantum Kernel, 24.6323984, 0.3352476, 2.4296135
