Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
1.0, 1.0 Quantum Teleportation, 00:00:00.0812141, 00:00:00.0161213, 00:00:00.0063696
1.1, 1.1 Superdense coding of 0, 00:00:00.0137479, 00:00:00.0012774, 00:00:00.0012143
1.2, 1.2 Superdense coding of 1, 00:00:00.0146022, 00:00:00.0010232, 00:00:00.0013174
1.3, 1.3 Superdense coding of 2, 00:00:00.0159674, 00:00:00.0009037, 00:00:00.0014602
1.4, 1.4 Superdense coding of 3, 00:00:00.0182890, 00:00:00.0012087, 00:00:00.0016758
1.5, 1.5 Deutsch Algorithm Constant True, 00:00:00.0153222, 00:00:00.0013233, 00:00:00.0013476
1.6, 1.6 Deutsch Algorithm Constant False, 00:00:00.0252606, 00:00:00.0014124, 00:00:00.0023318
1.7, 1.7 Deutsch Algorithm Identity, 00:00:00.0120132, 00:00:00.0009072, 00:00:00.0010657
1.8, 1.8 Deutsch Algorithm Inversion, 00:00:00.0116192, 00:00:00.0010866, 00:00:00.0010057
1.9, 1.9 Deutsch-Josza with 3 qubits, 00:00:00.0159742, 00:00:00.0013648, 00:00:00.0013994
1.10, 1.10 Bernstein Vazrani for value 3 with 3 qubits, 00:00:00.0135594, 00:00:00.0010494, 00:00:00.0012059
1.11, 1.11 Simons Algorithm for 11, 00:00:00.0159076, 00:00:00.0010729, 00:00:00.0014466
1.12, 1.12 3 Qubit Quantum Fourier Transform, 00:00:00.0148466, 00:00:00.0011607, 00:00:00.0013229
1.13, 1.13 4 Qubit Quantum Fourier Transform, 00:00:00.0238923, 00:00:00.0010169, 00:00:00.0022405
1.14, 1.14 5 Qubit Quantum Fourier Transform, 00:00:00.0887160, 00:00:00.0014020, 00:00:00.0086815
1.16, 1.16 Quantum Approximate Optimization MaxCut, 00:00:00.0643093, 00:00:00.0012560, 00:00:00.0062641
1.19, 1.19 bernstein-vazirani, 00:00:00.0214644, 00:00:00.0018425, 00:00:00.0018868
1.21, 1.21 Deutsch_Algorithm, 00:00:00.0124847, 00:00:00.0007653, 00:00:00.0011351
1.22, 1.22 inverseqft1, 00:00:00.0158064, 00:00:00.0016530, 00:00:00.0013804
1.23, 1.23 inverseqft2, 00:00:00.0137959, 00:00:00.0012363, 00:00:00.0012191
1.25, 1.25 iswap, 00:00:00.0116487, 00:00:00.0011059, 00:00:00.0010249
1.27, 1.27 qec, 00:00:00.0153700, 00:00:00.0009799, 00:00:00.0014072
1.28, 1.28 qe_qft_3, 00:00:00.0150765, 00:00:00.0012772, 00:00:00.0013369
1.31, 1.31 qft, 00:00:00.0368687, 00:00:00.0012936, 00:00:00.0035261
1.32, 1.32 qpt, 00:00:00.0112402, 00:00:00.0010663, 00:00:00.0009836
1.33, 1.33 rb, 00:00:00.0141738, 00:00:00.0009209, 00:00:00.0012884
1.34, 1.34 teleport, 00:00:00.0122702, 00:00:00.0009335, 00:00:00.0011058
1.35, 1.35 teleportv2, 00:00:00.0150503, 00:00:00.0012094, 00:00:00.0013551
1.36, 1.36 W-state, 00:00:00.0255451, 00:00:00.0010693, 00:00:00.0024011
1.37, 1.37 W3test, 00:00:00.0132958, 00:00:00.0008837, 00:00:00.0012142
