"Qubit Index","Priority 1","Priority 2","Priority 3","Priority 4","Priority 5","Priority 6","Priority 7","Priority 8","Priority 9","Priority 10","Priority 11","Priority 12","Priority 13","Priority 14","Priority 15","Priority 16","Priority 17","Priority 18","Priority 19","Priority 20","Priority 21","Priority 22","Priority 23","Priority 24","Priority 25","Priority 26","Priority 27","Priority 28","Priority 29","Priority 30","Priority 31","Priority 32","Priority 33","Priority 34","Priority 35","Priority 36","Priority 37","Priority 38","Priority 39","Priority 40","Priority 41","Priority 42","Priority 43","Priority 44","Priority 45","Priority 46","Priority 47","Priority 48","Priority 49","Priority 50","Priority 51","Priority 52","Priority 53","Priority 54","Priority 55","Priority 56","Priority 57","Priority 58","Priority 59","Priority 60","Priority 61","Priority 62","Priority 63","Priority 64","Priority 65","Priority 66","Priority 67","Priority 68","Priority 69","Priority 70","Priority 71","Priority 72","Priority 73","Priority 74","Priority 75","Priority 76","Priority 77","Priority 78","Priority 79","Priority 80","Priority 81","Priority 82","Priority 83","Priority 84","Priority 85","Priority 86","Priority 87","Priority 88","Priority 89","Priority 90","Priority 91","Priority 92","Priority 93","Priority 94","Priority 95","Priority 96","Priority 97","Priority 98","Priority 99","Priority 100","Priority 101","Priority 102","Priority 103","Priority 104","Priority 105","Priority 106","Priority 107","Priority 108","Priority 109"
"0",,,,"q0::u3 (39ACBF3)","q0::u3 (3CEC87F)","q0::swap (1E88916)","q1::cx* (3A51879)",,"q1::swap (12CD1CA)",,,"q0::swap (2936022)","q1::cx* (2383926)",,"q1::swap (32E6136)",,,,,,"q0::swap (A16AE6)","q1::cx* (314C548)","q1::u3 (3BAEF8A)","q1::cx* (35420BD)",,,,,"q1::swap (1ACC21D)","q0::u3 (1F526A5)","q0::u3 (31B0D83)","q0::u3 (97C8A)","q0::swap (312D30B)","q1::cx* (277807)",,"q1::swap (3A96B69)",,,"q0::swap (F4C6B9)","q1::cx* (38B3844)",,"q1::swap (9AFC82)",,,,,,"q0::swap (172E097)","q1::cx* (2743D2F)","q1::u3 (21626A7)","q1::cx* (1141402)",,,,,"q1::swap (109E54F)","q0::u3 (1B4B41A)","q0::u3 (394DE88)","q0::u3 (2EDB355)","q0::swap (1590FCD)","q1::cx* (20A1BAA)",,"q1::swap (218E39)",,,"q0::swap (12E0004)","q1::cx* (10F08C6)",,"q1::swap (29E0027)",,,,,,"q0::swap (38E0163)","q1::cx* (249E882)","q1::u3 (992C95)","q1::cx* (2FF705)",,,,,"q1::swap (3FE0C82)","q0::u3 (1AFAF2F)","q0::u3 (149DD9A)","q0::u3 (3580BB8)","q0::swap (3EE7093)","q1::cx* (3A7EFF9)",,"q1::swap (361F531)",,,"q0::swap (2719EBC)","q1::cx* (30D4E44)",,"q1::swap (1FE949D)",,,,,,"q0::swap (1F33985)","q1::cx* (26C785A)","q1::u3 (1D03B2C)","q1::cx* (1F881DC)",,"q1::u3 (1BC90BC)","q1::u3 (1F829CF)","q1::measurement (3AF110D)"
"1","q1::u3 (712B8F)","q1::u3 (2450C7D)","q1::cx* (3D8F3A9)",,,"q1::swap (1E88916)",,,"q0::swap (12CD1CA)","q1::cx* (33CBE55)",,"q1::swap (2936022)",,"q0::u3 (3FA025E)","q0::swap (32E6136)","q1::cx* (21ABFF9)","q1::u3 (2F0BFC6)","q1::cx* (22CADE5)","q1::u3 (3921D10)","q1::cx* (13B325D)","q1::swap (A16AE6)",,,,"q0::u3 (1926BDC)","q0::u3 (19E5BD2)","q0::u3 (3F379A2)","q0::u3 (5560DC)","q0::swap (1ACC21D)","q1::cx* (303A5D3)",,,"q1::swap (312D30B)",,,"q0::swap (3A96B69)","q1::cx* (7CFA5F)",,"q1::swap (F4C6B9)",,"q0::u3 (3E4FA66)","q0::swap (9AFC82)","q1::cx* (3733A89)","q1::u3 (30D0ED3)","q1::cx* (321B0CD)","q1::u3 (2F3737)","q1::cx* (2F07893)","q1::swap (172E097)",,,,"q0::u3 (2C75BE6)","q0::u3 (35A54EB)","q0::u3 (3BD2CE)","q0::u3 (25B4E00)","q0::swap (109E54F)","q1::cx* (2E3AE2B)",,,"q1::swap (1590FCD)",,,"q0::swap (218E39)","q1::cx* (132C0E6)",,"q1::swap (12E0004)",,"q0::u3 (1874EF7)","q0::swap (29E0027)","q1::cx* (3CFFC49)","q1::u3 (24FDE93)","q1::cx* (3456CD1)","q1::u3 (170D35E)","q1::cx* (B2E0F2)","q1::swap (38E0163)",,,,"q0::u3 (1629145)","q0::u3 (32D28A9)","q0::u3 (398CA6A)","q0::u3 (2186980)","q0::swap (3FE0C82)","q1::cx* (1B961C7)",,,"q1::swap (3EE7093)",,,"q0::swap (361F531)","q1::cx* (22EE00)",,"q1::swap (2719EBC)",,"q0::u3 (377C068)","q0::swap (1FE949D)","q1::cx* (E3E111)","q1::u3 (2E9A1)","q1::cx* (EBEC0A)","q1::u3 (4B4C5E)","q1::cx* (3D329D1)","q1::swap (1F33985)",,,,"q0::u3 (521490)","q0::u3 (3A116A3)","q0::u3 (1B9784F)","q0::measurement (1279975)"
"2","q2::u3 (3FA880E)","q2::u3 (6D7068)","q2::cx (3D8F3A9)",,"q2::u3 (2A090F1)",,"q2::cx (3A51879)","q2::u3 (CDDC42)",,"q2::cx (33CBE55)","q2::u3 (122B104)",,"q2::cx (2383926)","q2::u3 (3CA1554)",,"q2::cx (21ABFF9)","q2::u3 (276BDFD)","q2::cx (22CADE5)","q2::u3 (230598)","q2::cx (13B325D)",,"q2::cx (314C548)","q2::u3 (225CABF)","q2::cx (35420BD)",,"q2::u3 (2913A63)","q2::u3 (38F46BA)","q2::u3 (30067C2)",,"q2::cx (303A5D3)",,"q2::u3 (320D472)",,"q2::cx (277807)","q2::u3 (1633843)",,"q2::cx (7CFA5F)","q2::u3 (64CD5C)",,"q2::cx (38B3844)","q2::u3 (30CCD9D)",,"q2::cx (3733A89)","q2::u3 (375856C)","q2::cx (321B0CD)","q2::u3 (1A8F0F3)","q2::cx (2F07893)",,"q2::cx (2743D2F)","q2::u3 (1023B1C)","q2::cx (1141402)",,"q2::u3 (22CFC48)","q2::u3 (21A6942)","q2::u3 (135BE04)",,"q2::cx (2E3AE2B)",,"q2::u3 (2011F84)",,"q2::cx (20A1BAA)","q2::u3 (25AF8FD)",,"q2::cx (132C0E6)","q2::u3 (2C8C816)",,"q2::cx (10F08C6)","q2::u3 (1C1C6B2)",,"q2::cx (3CFFC49)","q2::u3 (CED333)","q2::cx (3456CD1)","q2::u3 (F76E53)","q2::cx (B2E0F2)",,"q2::cx (249E882)","q2::u3 (771B72)","q2::cx (2FF705)",,"q2::u3 (966DF4)","q2::u3 (5F1DBF)","q2::u3 (2DBB587)",,"q2::cx (1B961C7)",,"q2::u3 (3846FFF)",,"q2::cx (3A7EFF9)","q2::u3 (E76FC7)",,"q2::cx (22EE00)","q2::u3 (13A5E07)",,"q2::cx (30D4E44)","q2::u3 (335C3AC)",,"q2::cx (E3E111)","q2::u3 (1A36AB)","q2::cx (EBEC0A)","q2::u3 (2A5AF50)","q2::cx (3D329D1)",,"q2::cx (26C785A)","q2::u3 (2E2B918)","q2::cx (1F881DC)",,"q2::u3 (A9CBC1)","q2::u3 (3853AC8)","q2::measurement (2646523)"
"3"
"4"
"5"
