Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1690504, 0.0141057, 0.0153473
3.1, 3.1 Superdense coding of 0, 0.0638736, 0.0011557, 0.0062282
3.2, 3.2 Superdense coding of 1, 0.0644664, 0.0016177, 0.0062468
3.3, 3.3 Superdense coding of 2, 0.0635134, 0.0015052, 0.0061746
3.4, 3.4 Superdense coding of 3, 0.0626978, 0.0010572, 0.0061213
3.5, 3.5 Deutsch Algorithm Constant True, 0.0657099, 0.0011123, 0.0063952
3.6, 3.6 Deutsch Algorithm Constant False, 0.0740397, 0.0010472, 0.0072283
3.7, 3.7 Deutsch Algorithm Identity, 0.0631637, 0.0011381, 0.0061572
3.8, 3.8 Deutsch Algorithm Inversion, 0.0633462, 0.0010552, 0.006182
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0695187, 0.0016174, 0.0067444
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.069638, 0.0015316, 0.0067346
3.11, 3.11 Simons Algorithm for 11, 0.0676601, 0.0012465, 0.0065908
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0786322, 0.001228, 0.0076786
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0803296, 0.0016977, 0.0077801
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.080688, 0.0025849, 0.0077671
3.15, 3.15 Gover's search with 9 items, 0.0911361, 0.0026144, 0.0088108
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0763449, 0.0020354, 0.007399
3.17, 3.17 011_3_qubit_grover_50_, 0.0928282, 0.0027003, 0.0089641
3.18, 3.18 adder, 0.0612012, 0.0024059, 0.0058195
3.19, 3.19 bernstein-vazirani, 0.0749879, 0.0014567, 0.0072951
3.20, 3.20 bigadder, 0.0627453, 0.004075, 0.0058401
3.21, 3.21 Deutsch_Algorithm, 0.0614084, 0.00103, 0.0060122
3.22, 3.22 inverseqft1, 0.0653214, 0.0015663, 0.006325
3.23, 3.23 inverseqft2, 0.0733172, 0.001263, 0.0071485
3.24, 3.24 ipea_3_pi_8, 0.0878382, 0.0023857, 0.0084908
3.25, 3.25 iswap, 0.0706575, 0.0011891, 0.0069118
3.26, 3.26 pea_3_pi_8, 0.090095, 0.0026022, 0.008688
3.27, 3.27 qec, 0.0677078, 0.0014385, 0.0065798
3.28, 3.28 qe_qft_3, 0.0698768, 0.0012461, 0.0068158
3.29, 3.29 qe_qft_4, 0.0852634, 0.0022031, 0.0082524
3.30, 3.30 qe_qft_5, 0.0939074, 0.0026342, 0.0090957
3.31, 3.31 qft, 0.0739904, 0.0014995, 0.0072088
3.32, 3.32 qpt, 0.0684186, 0.0010139, 0.0066901
3.33, 3.33 rb, 0.0635995, 0.001274, 0.0061645
3.34, 3.34 teleport, 0.0661336, 0.0011596, 0.0064555
3.35, 3.35 teleportv2, 0.0668584, 0.0011804, 0.006526
3.36, 3.36 W-state, 0.0702602, 0.0013775, 0.0068321
3.37, 3.37 W3test, 0.0701246, 0.0010574, 0.0068688
3.38, 3.38 Shors Quantum Kernel, 24.3442542, 0.3362678, 2.4007251
