"Operation Index","Operation Name","Latency","Priority"
0,"h (19BCB90)","00:00:00.0010000","10"
1,"cx (27A2811)","00:00:00.0020000","9"
2,"z (24B689F)","00:00:00.0010000","7"
3,"cx (A6AD9A)","00:00:00.0020000","6"
4,"h (1DC1A6B)","00:00:00.0010000","4"
5,"measurement (BCEDC3)","00:00:00.0030000","3"
6,"measurement (2A45BDB)","00:00:00.0030000","3"
