Circuit Id, Circuit Name, Total Experiment Time, Analysis Time, Average Optimization Time
3.0, 3.0 Quantum Teleportation, 0.1442728, 0.0148417, 0.0128236
3.1, 3.1 Superdense coding of 0, 0.0659074, 0.0012206, 0.0064174
3.2, 3.2 Superdense coding of 1, 0.0674115, 0.0018839, 0.0064946
3.3, 3.3 Superdense coding of 2, 0.0696832, 0.0013367, 0.0067746
3.4, 3.4 Superdense coding of 3, 0.0692621, 0.0011984, 0.0067479
3.5, 3.5 Deutsch Algorithm Constant True, 0.0701952, 0.0014811, 0.0068206
3.6, 3.6 Deutsch Algorithm Constant False, 0.0752363, 0.0018376, 0.0072844
3.7, 3.7 Deutsch Algorithm Identity, 0.0673929, 0.0011973, 0.0065717
3.8, 3.8 Deutsch Algorithm Inversion, 0.0633149, 0.0013237, 0.0061516
3.9, 3.9 Deutsch-Josza with 3 qubits, 0.0713158, 0.0017543, 0.006905
3.10, 3.10 Bernstein Vazrani for value 3 with 3 qubits, 0.0673848, 0.0015534, 0.0065433
3.11, 3.11 Simons Algorithm for 11, 0.0705035, 0.0012955, 0.0068732
3.12, 3.12 3 Qubit Quantum Fourier Transform, 0.0717856, 0.0016627, 0.0069485
3.13, 3.13 4 Qubit Quantum Fourier Transform, 0.0714567, 0.0015795, 0.0069539
3.14, 3.14 5 Qubit Quantum Fourier Transform, 0.084105, 0.0019061, 0.0081559
3.15, 3.15 Gover's search with 9 items, 0.0953218, 0.0028194, 0.0091978
3.16, 3.16 Quantum Approximate Optimization MaxCut, 0.0758023, 0.0016595, 0.0073582
3.17, 3.17 011_3_qubit_grover_50_, 0.1003049, 0.0026778, 0.0097111
3.18, 3.18 adder, 0.0597144, 0.002415, 0.0056767
3.19, 3.19 bernstein-vazirani, 0.0747692, 0.0014569, 0.0072732
3.20, 3.20 bigadder, 0.0647676, 0.003823, 0.00604
3.21, 3.21 Deutsch_Algorithm, 0.0662048, 0.0011847, 0.0064461
3.22, 3.22 inverseqft1, 0.068564, 0.0018118, 0.0066185
3.23, 3.23 inverseqft2, 0.070581, 0.001384, 0.0068661
3.24, 3.24 ipea_3_pi_8, 0.0852488, 0.0027652, 0.0081991
3.25, 3.25 iswap, 0.0696193, 0.0014955, 0.0067644
3.26, 3.26 pea_3_pi_8, 0.0905546, 0.0025487, 0.0087257
3.27, 3.27 qec, 0.0692522, 0.001379, 0.0067456
3.28, 3.28 qe_qft_3, 0.071101, 0.0015166, 0.0068635
3.29, 3.29 qe_qft_4, 0.0851272, 0.0019789, 0.0082718
3.30, 3.30 qe_qft_5, 0.1504293, 0.0023652, 0.0147433
3.31, 3.31 qft, 0.0809277, 0.0017133, 0.0078637
3.32, 3.32 qpt, 0.0667408, 0.0011239, 0.0065076
3.33, 3.33 rb, 0.0697256, 0.0013786, 0.006779
3.34, 3.34 teleport, 0.0697263, 0.0012706, 0.0067906
3.35, 3.35 teleportv2, 0.0655668, 0.0012414, 0.00638
3.36, 3.36 W-state, 0.0719501, 0.0015738, 0.0069765
3.37, 3.37 W3test, 0.068, 0.0012057, 0.0065908
3.38, 3.38 Shors Quantum Kernel, 22.4271263, 0.2987906, 2.2127308
